author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Rooievos,Nou vooruit 10-1,2024-09-15 07:31:00+00:00,0,https://nitter.net/scHeerenveen/status/1835056544070705625,https://nitter.net/dewaalstad/status/1835059078755672334#m,@dewaalstad,Jij denkt maar dat je alles mag van mij 🎤,M012_scHeerenveen,@scHeerenveen
@fd_bokma,Dan ben je klein hoor Jasper. Man man man.,2024-09-15 08:09:00+00:00,1,https://nitter.net/scHeerenveen/status/1835056544070705625,https://nitter.net/dewaalstad/status/1835059078755672334#m,@dewaalstad,Jij denkt maar dat je alles mag van mij 🎤,M012_scHeerenveen,@scHeerenveen
@Yomama1818878,Bietje boos?,2024-09-14 21:10:00+00:00,0,https://nitter.net/scHeerenveen/status/1835056544070705625,https://nitter.net/EmCieEm/status/1835056855875276920#m,@EmCieEm,Grappig doen ja?,M012_scHeerenveen,@scHeerenveen
@Danil60169701,Het minderwaardigheidscomplex van Groningers jegens Friezen blijft me fascineren.,2024-09-15 17:32:00+00:00,1,https://nitter.net/scHeerenveen/status/1835056544070705625,https://nitter.net/sceafa_studios/status/1835077747934187532#m,@sceafa_studios,Ik heb het met jullie te doen Tjibbes... 😂🤣💚⚽️ #FrontAntiAbe,M012_scHeerenveen,@scHeerenveen
@sceafa_studios,Ja echt he mienjong... Het is wat zeg.... Nou man.... Poeh he!,2024-09-15 21:04:00+00:00,0,https://nitter.net/scHeerenveen/status/1835056544070705625,https://nitter.net/sceafa_studios/status/1835077747934187532#m,@sceafa_studios,Ik heb het met jullie te doen Tjibbes... 😂🤣💚⚽️ #FrontAntiAbe,M012_scHeerenveen,@scHeerenveen
@TacovdMast,,2024-09-14 21:16:00+00:00,0,https://nitter.net/scHeerenveen/status/1835056544070705625,https://nitter.net/Treech29/status/1835062587899121802#m,@Treech29,Zonder vaseline,M012_scHeerenveen,@scHeerenveen
@alfredmasis,Oef,2024-09-15 10:50:00+00:00,0,https://nitter.net/scHeerenveen/status/1835042972674802026,https://nitter.net/manonvanderwerf/status/1835043678731047305#m,@manonvanderwerf,"2-1 achter, maar we hoeven ons weer niet te schamen. Leuk om naar te kijken! Soms een beetje spannend 🫣 en jammer dat ze zo goed zijn in latjetrap! Maar het is weer leuk om heerenveen supporter te zijn! 💙🤍",M012_scHeerenveen,@scHeerenveen
@manonvanderwerf,"Nou, nee.. maar dat begrijp je vast zelf ook… Van 3,5 wedstrijd waarin het echt wel leuk was, naar een helft waarin echt álles fout gaat.. Tjah.. accepteren, wonden likken en op naar dinsdag… #axhee",2024-09-14 20:40:00+00:00,0,https://nitter.net/scHeerenveen/status/1835042972674802026,https://nitter.net/manonvanderwerf/status/1835043678731047305#m,@manonvanderwerf,"2-1 achter, maar we hoeven ons weer niet te schamen. Leuk om naar te kijken! Soms een beetje spannend 🫣 en jammer dat ze zo goed zijn in latjetrap! Maar het is weer leuk om heerenveen supporter te zijn! 💙🤍",M012_scHeerenveen,@scHeerenveen
@_jack__pot__,"Keurig, Robin.",2024-09-14 20:02:00+00:00,0,https://nitter.net/scHeerenveen/status/1835042972674802026,https://nitter.net/_jack__pot__/status/1835044728141652121#m,@_jack__pot__,"Nou hup, Van Ee eruit, Smans erin.",M012_scHeerenveen,@scHeerenveen
@HotzeAdema,Was ie al 😛,2024-09-14 20:03:00+00:00,1,https://nitter.net/scHeerenveen/status/1835042972674802026,https://nitter.net/_jack__pot__/status/1835044728141652121#m,@_jack__pot__,"Nou hup, Van Ee eruit, Smans erin.",M012_scHeerenveen,@scHeerenveen
@_jack__pot__,😉💪🏼,2024-09-14 20:04:00+00:00,0,https://nitter.net/scHeerenveen/status/1835042972674802026,https://nitter.net/_jack__pot__/status/1835044728141652121#m,@_jack__pot__,"Nou hup, Van Ee eruit, Smans erin.",M012_scHeerenveen,@scHeerenveen
@Martin_210592,"Tja, kunt ook overdrijven met van Persie ball alle verdedigers staan bijna op het middenveld heffen zelf buitenspel op…",2024-09-14 19:31:00+00:00,1,https://nitter.net/scHeerenveen/status/1835036678341222836,https://nitter.net/johanmeijer24/status/1835038215150923882#m,@johanmeijer24,Wel heel naïef op deze manier..,M012_scHeerenveen,@scHeerenveen
@johanmeijer24,"Precies dat ja, was er al een beetje bang voor..",2024-09-14 19:32:00+00:00,0,https://nitter.net/scHeerenveen/status/1835036678341222836,https://nitter.net/johanmeijer24/status/1835038215150923882#m,@johanmeijer24,Wel heel naïef op deze manier..,M012_scHeerenveen,@scHeerenveen
@ExpatFansOut,😂😂,2024-09-14 18:02:00+00:00,0,https://nitter.net/scHeerenveen/status/1835012438070378642,https://nitter.net/Abod_fcb1/status/1835013564626780232#m,@Abod_fcb1,"كل التوفيق لدانييلو وحسين علي 
إن شاء الله يشاركون بالشوط الثاني 💙🤍",M012_scHeerenveen,@scHeerenveen
