author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@GertJager2,Viel leuk in!,2024-10-27 17:29:00+00:00,0,https://nitter.net/PSV/status/1850264631538856399,https://nitter.net/2021Psv/status/1850265536573092237#m,@2021Psv,De pass van de (hopelijk) weer opgeleefde Babadi.,M026_PSV,@PSV
@Jaws_16,It's ridiculous,2024-10-27 15:35:00+00:00,0,https://nitter.net/PSV/status/1850251083806802314,https://nitter.net/my5ratz/status/1850260175573418351#m,@my5ratz,Rubbish for sure. Keeper goes for a save on a shot that’s going in and his defection goes in. They award an own goal for that? Ridiculous!,M026_PSV,@PSV
@BecauseWeAreRL,"We spelen ook een paar wedstrijden 2-1/3-2 en meteen saai voetbal, gister 6-0 met echt mooi voetbal vond ik. Maar ja, meningen",2024-10-27 11:00:00+00:00,0,https://nitter.net/PSV/status/1850247561677820052,https://nitter.net/j_sperd__rcks/status/1850259732474257753#m,@j_sperd__rcks,"misschien eens leuk voetbal gaan spelen, ipv alleen maar voor de resultaten te gaan",M026_PSV,@PSV
@Abourumaissa,100 goals voor en 20 tegen. Sorry hadden er natuurlijk 200 moeten zijn en 0 tegen.,2024-10-27 06:39:00+00:00,0,https://nitter.net/PSV/status/1850247561677820052,https://nitter.net/j_sperd__rcks/status/1850259732474257753#m,@j_sperd__rcks,"misschien eens leuk voetbal gaan spelen, ipv alleen maar voor de resultaten te gaan",M026_PSV,@PSV
@Stephen76153904,1/73,2024-10-27 15:18:00+00:00,0,https://nitter.net/PSV/status/1850240698382950608,https://nitter.net/alexlombardi_/status/1850261669337014754#m,@alexlombardi_,What’s his goals/90? Asking for a friend.,M026_PSV,@PSV
@Jaws_16,1.2+,2024-10-27 15:37:00+00:00,0,https://nitter.net/PSV/status/1850240698382950608,https://nitter.net/alexlombardi_/status/1850261669337014754#m,@alexlombardi_,What’s his goals/90? Asking for a friend.,M026_PSV,@PSV
@2021Psv,@TAFKASonOfAGun is een papegaai. Heeft alleen van Barca Bayern gemaakt (dat is geen echte top meer).,2024-10-27 19:01:00+00:00,0,https://nitter.net/PSV/status/1850235244827296167,https://nitter.net/2021Psv/status/1850267809093472747#m,@2021Psv,"Binnen 2 jaar speler van Real, Barca of Liverpool.",M026_PSV,@PSV
@Notredamn7,Win win situaties bestaan ook.,2024-10-26 18:43:00+00:00,0,https://nitter.net/PSV/status/1850228762941546583,https://nitter.net/derdehelft/status/1850238525310222497#m,@derdehelft,Moet je als club toch niet goedkeuren beetje je privé verdiensten promoten #psvpec,M026_PSV,@PSV
@Jesse4273,"Kan elkaar wat gunnen en daarnaast 
Is het ook exposure voor PSV dus waarom niet?",2024-10-26 18:39:00+00:00,0,https://nitter.net/PSV/status/1850228762941546583,https://nitter.net/derdehelft/status/1850238525310222497#m,@derdehelft,Moet je als club toch niet goedkeuren beetje je privé verdiensten promoten #psvpec,M026_PSV,@PSV
@Maattie77,Inleveren bij psv. Gaat ie weer verkoop in en jij krijgt 1/17 seizoenskaartwaarde.,2024-10-26 17:35:00+00:00,2,https://nitter.net/PSV/status/1850227482617696484,https://nitter.net/granadaiscool/status/1850228982219694416#m,@granadaiscool,Ik krijg niemand geïnteresseerd voor een gratis kaartje omdat ik zelf niet kan en nu?,M026_PSV,@PSV
