author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Hvdn83,"Die 1-2 kwam natuurlijk ook wel compleet uit het niets, dat is ook voetbal.",2025-01-12 16:58:00+00:00,1,https://nitter.net/PSV/status/1878215237901459464,https://nitter.net/WvD65192616/status/1878217725346042229#m,@WvD65192616,"Maar waarom lukt dat wéér niet. Mag een keer gebeuren, maar gebeurt nu te vaak dit seizoen.",M050_PSV,@PSV
@WvD65192616,De 0-1 daarentegen niet. Genoeg waarschuwingen gehad. Ik zei niet voor niets dat het belangrijk was om met dezelfde instelling en intensiteit te starten zoals ze dat tegen Feyenoord deden.,2025-01-12 18:11:00+00:00,1,https://nitter.net/PSV/status/1878215237901459464,https://nitter.net/WvD65192616/status/1878217725346042229#m,@WvD65192616,"Maar waarom lukt dat wéér niet. Mag een keer gebeuren, maar gebeurt nu te vaak dit seizoen.",M050_PSV,@PSV
@Psv19691,Begint wel een beetje in herhaling te vallen ja.,2025-01-12 16:31:00+00:00,0,https://nitter.net/PSV/status/1878215237901459464,https://nitter.net/WvD65192616/status/1878217725346042229#m,@WvD65192616,"Maar waarom lukt dat wéér niet. Mag een keer gebeuren, maar gebeurt nu te vaak dit seizoen.",M050_PSV,@PSV
@WvD65192616,Waarom lukt het dan met dezelfde opstelling tegen Feyenoord wel?,2025-01-12 18:17:00+00:00,1,https://nitter.net/PSV/status/1878215237901459464,https://nitter.net/ruudje64611/status/1878341433137987628#m,@ruudje64611,"A h krijgen we dat gelul eer over scherpte. Het heeft altijd allemaal met kwaliteit te maken. Stewart kan aan de bak. teveel mooi weer voetballers. Achterin Mauro, Boscali, Ledezm dit zijn gewoon allemaal hele matige verdedigers en de keeper is ook niet al te best.",M050_PSV,@PSV
@ruudje64611,"Instelling he, maar instelling en er iedere week alles aan willen Doen is ook een kwaliteit.",2025-01-12 18:57:00+00:00,1,https://nitter.net/PSV/status/1878215237901459464,https://nitter.net/ruudje64611/status/1878341433137987628#m,@ruudje64611,"A h krijgen we dat gelul eer over scherpte. Het heeft altijd allemaal met kwaliteit te maken. Stewart kan aan de bak. teveel mooi weer voetballers. Achterin Mauro, Boscali, Ledezm dit zijn gewoon allemaal hele matige verdedigers en de keeper is ook niet al te best.",M050_PSV,@PSV
@Analist010,Die pingel was triest. AZ is bestolen.,2025-01-11 22:01:00+00:00,0,https://nitter.net/PSV/status/1878198993353675215,https://nitter.net/PSVSince1992/status/1878199324833689762#m,@PSVSince1992,Bij de penal al 3 minuten tijd. 10 wissels en 3 goals. Makkelie telde 9 min bij tegen feyenoord uit. Want zoveel tijdrekken en wissels en goals. En nu doet hij er minder dan 4. Wat een trieste vertoning bij de knvb. #PSVaz,M050_PSV,@PSV
@pedepe63,"Gast, je krijgt een pingel cadeau",2025-01-11 22:09:00+00:00,0,https://nitter.net/PSV/status/1878198993353675215,https://nitter.net/PSVSince1992/status/1878199324833689762#m,@PSVSince1992,Bij de penal al 3 minuten tijd. 10 wissels en 3 goals. Makkelie telde 9 min bij tegen feyenoord uit. Want zoveel tijdrekken en wissels en goals. En nu doet hij er minder dan 4. Wat een trieste vertoning bij de knvb. #PSVaz,M050_PSV,@PSV
@FollowerofEnjin,En die pingel ook nog… schandalig slecht gefloten !,2025-01-11 22:48:00+00:00,0,https://nitter.net/PSV/status/1878198993353675215,https://nitter.net/PSVSince1992/status/1878199324833689762#m,@PSVSince1992,Bij de penal al 3 minuten tijd. 10 wissels en 3 goals. Makkelie telde 9 min bij tegen feyenoord uit. Want zoveel tijdrekken en wissels en goals. En nu doet hij er minder dan 4. Wat een trieste vertoning bij de knvb. #PSVaz,M050_PSV,@PSV
@wiemerb,Ja hoor het lag aan de scheids 🤣🤣👎,2025-01-12 07:53:00+00:00,0,https://nitter.net/PSV/status/1878198993353675215,https://nitter.net/PSVSince1992/status/1878199324833689762#m,@PSVSince1992,Bij de penal al 3 minuten tijd. 10 wissels en 3 goals. Makkelie telde 9 min bij tegen feyenoord uit. Want zoveel tijdrekken en wissels en goals. En nu doet hij er minder dan 4. Wat een trieste vertoning bij de knvb. #PSVaz,M050_PSV,@PSV
@Analist010,Nog een gelukkig puntje door die belachelijke penalty. AZ is bestolen.,2025-01-11 22:01:00+00:00,0,https://nitter.net/PSV/status/1878198993353675215,https://nitter.net/remcohadders/status/1878200146728493292#m,@remcohadders,"Wederom een slecht resultaat dat volledig aan onszelf te wijten is. Dat is geen pech of offday meer, maar een tekortkoming van de selectie. Werk aan de winkel voor Peter Bosz",M050_PSV,@PSV
