author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@mixelcomch,bom demais ver o menino jogando bem,2025-03-17 15:07:00+00:00,0,https://nitter.net/Feyenoord/status/1901409833989100021,https://nitter.net/LuisKokot/status/1901610320977613066#m,@LuisKokot,@mixelcomch pra alegrar a semana vendo os gols do menino Paixão,M070_Feyenoord,@Feyenoord
@GPeIIe19,"???

Ueda scored 12 goals for Feyenoord and 3 of them were assisted by Paixao. More than any other Feyenoord player.",2025-03-17 15:43:00+00:00,1,https://nitter.net/Feyenoord/status/1901409833989100021,https://nitter.net/SportsBiz2025/status/1901656856113643528#m,@SportsBiz2025,Overvalued so please sell him to some EPL team that likes to overpay. 25million+ EUR for him would be a great return. Ueda has been struggling since almost not getting any good crosses from Paixao. Play Sauer there next season and Ueda will score 25+ goals in the Eredivisie.,M070_Feyenoord,@Feyenoord
@SportsBiz2025,Imagine if they passed the ball more to him. Paixao's scored 2-3 goals from 20+ metres out and he started to think he's Cristiano Ronaldo. Ueda with proper teammates upfront will become the best striker Feyenoord has seen in a long time.,2025-03-17 15:50:00+00:00,0,https://nitter.net/Feyenoord/status/1901409833989100021,https://nitter.net/SportsBiz2025/status/1901656856113643528#m,@SportsBiz2025,Overvalued so please sell him to some EPL team that likes to overpay. 25million+ EUR for him would be a great return. Ueda has been struggling since almost not getting any good crosses from Paixao. Play Sauer there next season and Ueda will score 25+ goals in the Eredivisie.,M070_Feyenoord,@Feyenoord
@patriotbrewskie,Both are! 100 mil + Summerville package for them,2025-03-16 16:41:00+00:00,0,https://nitter.net/Feyenoord/status/1901308255491494069,https://nitter.net/Whu_Justin/status/1901312269025243359#m,@Whu_Justin,@ConnorWHU_ this read kid is class,M070_Feyenoord,@Feyenoord
@RutgerSchoenma2,"Nee, wij werken niet met amateurs...",2025-03-16 17:08:00+00:00,1,https://nitter.net/Feyenoord/status/1901308255491494069,https://nitter.net/Kendric41413221/status/1901315039312626098#m,@Kendric41413221,Kunnen wij Bakayoko op stage sturen bij Paixao want die bakt er helemaal niks van,M070_Feyenoord,@Feyenoord
@Kendric41413221,Amateurs staan wel boven jullie en staan 9 van de 10 keer ook boven jullie die kampioenschappen die ze hebben behaald zal jou PROF CLUB nooit kunnen behalen ook niet over 100 jaar 😋,2025-03-16 18:38:00+00:00,0,https://nitter.net/Feyenoord/status/1901308255491494069,https://nitter.net/Kendric41413221/status/1901315039312626098#m,@Kendric41413221,Kunnen wij Bakayoko op stage sturen bij Paixao want die bakt er helemaal niks van,M070_Feyenoord,@Feyenoord
@Peter1035421,🙄,2025-03-16 18:34:00+00:00,0,https://nitter.net/Feyenoord/status/1901308255491494069,https://nitter.net/Kendric41413221/status/1901315039312626098#m,@Kendric41413221,Kunnen wij Bakayoko op stage sturen bij Paixao want die bakt er helemaal niks van,M070_Feyenoord,@Feyenoord
@Mr_aver4ge,And it only cost about 40 mil! 🫶🏼,2025-03-16 16:57:00+00:00,1,https://nitter.net/Feyenoord/status/1901308255491494069,https://nitter.net/hm861263/status/1901311117475082245#m,@hm861263,"gimenez cannot score in milan, is it prank ? @Feyenoord",M070_Feyenoord,@Feyenoord
@hm861263,furlani and ibra master class,2025-03-16 17:00:00+00:00,0,https://nitter.net/Feyenoord/status/1901308255491494069,https://nitter.net/hm861263/status/1901311117475082245#m,@hm861263,"gimenez cannot score in milan, is it prank ? @Feyenoord",M070_Feyenoord,@Feyenoord
@RutgerSchoenma2,They should have payed us more...🤷‍♂️,2025-03-16 17:08:00+00:00,0,https://nitter.net/Feyenoord/status/1901308255491494069,https://nitter.net/hm861263/status/1901311117475082245#m,@hm861263,"gimenez cannot score in milan, is it prank ? @Feyenoord",M070_Feyenoord,@Feyenoord
