author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@RickMods,Al helemaal anton met de beker,2025-03-16 23:03:00+00:00,0,https://nitter.net/AFCAjax/status/1901408386475757890,https://nitter.net/antonscofield/status/1901408524652904791#m,@antonscofield,ik wacht nog steeds op de player of the match foto,M071_AFCAjax,@AFCAjax
@Mokum19001,Sutalo,2025-03-16 23:29:00+00:00,0,https://nitter.net/AFCAjax/status/1901408386475757890,https://nitter.net/antonscofield/status/1901408524652904791#m,@antonscofield,ik wacht nog steeds op de player of the match foto,M071_AFCAjax,@AFCAjax
@EHenriHenderson,Hilger wilde niet op de foto.,2025-03-17 02:10:00+00:00,0,https://nitter.net/AFCAjax/status/1901408386475757890,https://nitter.net/antonscofield/status/1901408524652904791#m,@antonscofield,ik wacht nog steeds op de player of the match foto,M071_AFCAjax,@AFCAjax
@jessw072,Higler,2025-03-17 14:58:00+00:00,0,https://nitter.net/AFCAjax/status/1901408386475757890,https://nitter.net/antonscofield/status/1901408524652904791#m,@antonscofield,ik wacht nog steeds op de player of the match foto,M071_AFCAjax,@AFCAjax
@Fanofvoetbal,,2025-03-17 20:56:00+00:00,0,https://nitter.net/AFCAjax/status/1901408386475757890,https://nitter.net/jessw072/status/1901649163214807141#m,@jessw072,,M071_AFCAjax,@AFCAjax
@TalkFootball100,,2025-03-16 19:43:00+00:00,0,https://nitter.net/AFCAjax/status/1901357672026309015,https://nitter.net/BakhuysBep/status/1901358233744183535#m,@BakhuysBep,Wat een randdebiel,M071_AFCAjax,@AFCAjax
@PennethKerez,Je moeder,2025-03-16 19:42:00+00:00,0,https://nitter.net/AFCAjax/status/1901357672026309015,https://nitter.net/BakhuysBep/status/1901358233744183535#m,@BakhuysBep,Wat een randdebiel,M071_AFCAjax,@AFCAjax
@Sportfanoat,Wie staat er 1e?,2025-03-16 19:53:00+00:00,0,https://nitter.net/AFCAjax/status/1901357672026309015,https://nitter.net/BakhuysBep/status/1901358233744183535#m,@BakhuysBep,Wat een randdebiel,M071_AFCAjax,@AFCAjax
@Baantjebaan,"Hij is echt teringslecht, holy shit.",2025-03-16 17:57:00+00:00,0,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/michiel_pouwels/status/1901331687134404652#m,@michiel_pouwels,Leg het me uit?,M071_AFCAjax,@AFCAjax
@ROBIN982123,Denk nu eerlijk gezegd dat het een paniekaankoop was,2025-03-16 17:57:00+00:00,0,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/michiel_pouwels/status/1901331687134404652#m,@michiel_pouwels,Leg het me uit?,M071_AFCAjax,@AFCAjax
@PennethKerez,"Jankende mongolen op Twitter.. Gaaei en Sutalo ook al 100x afgeschreven, kijk nu eens waar ze staan. Laat die man ff rustig wennen",2025-03-16 18:38:00+00:00,0,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/michiel_pouwels/status/1901331687134404652#m,@michiel_pouwels,Leg het me uit?,M071_AFCAjax,@AFCAjax
@womaame999,Was ajax playing volleyball?,2025-03-16 17:57:00+00:00,1,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/Voyager_NL/status/1901331927074054426#m,@Voyager_NL,"Higler man of the match... what a moron.

Then again... Doesn't hurt too try and play some football when you're ajax.",M071_AFCAjax,@AFCAjax
@Voyager_NL,Don't know what I was watching the first half. You?,2025-03-16 18:26:00+00:00,1,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/Voyager_NL/status/1901331927074054426#m,@Voyager_NL,"Higler man of the match... what a moron.

Then again... Doesn't hurt too try and play some football when you're ajax.",M071_AFCAjax,@AFCAjax
@PennethKerez,Maak er maar 8 van gappie,2025-03-16 18:39:00+00:00,0,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/Ajaxdamsconews/status/1901332060448383184#m,@Ajaxdamsconews,"2 van 10 finales ➖
Nog 7 wedstrijden te gaan
🔜3/10",M071_AFCAjax,@AFCAjax
@burgde2e,Flikker op man. Higler was een drama en floot vooral tegen Ajax. Goes had wel 3 of 4 gele kaarten moeten hebben. Hij floot aanval Ajax af terwijl ze net 2 man doorbraken gaf rood aan trainer en bij AZ deed hij niks.,2025-03-16 18:06:00+00:00,1,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/VinceNijmegen/status/1901332134121681253#m,@VinceNijmegen,"KNJB weer een punt gegund aan de jodenx elke week weer. 2x geen geel voor Penetra, hou maar op!",M071_AFCAjax,@AFCAjax
@hondjog,😂😂😂🤡🤡 Andere wedstrijd gekeken jij,2025-03-16 17:59:00+00:00,0,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/VinceNijmegen/status/1901332134121681253#m,@VinceNijmegen,"KNJB weer een punt gegund aan de jodenx elke week weer. 2x geen geel voor Penetra, hou maar op!",M071_AFCAjax,@AFCAjax
@semtenhoe,Nijmegen homoooooooo,2025-03-16 18:25:00+00:00,0,https://nitter.net/AFCAjax/status/1901331460226724306,https://nitter.net/VinceNijmegen/status/1901332134121681253#m,@VinceNijmegen,"KNJB weer een punt gegund aan de jodenx elke week weer. 2x geen geel voor Penetra, hou maar op!",M071_AFCAjax,@AFCAjax
