author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@RealAntonSharuk,how did Sana play?,2024-08-10 05:28:00+00:00,1,https://nitter.net/NACnl/status/1821998601155097014,https://nitter.net/x_drogba/status/1821999044442415315#m,@x_drogba,"Need improvements lads, very happy with janosek, koscielnik and bielica, not happy with the defence. Need signings, midfield too",M001_NACnl,@NACnl
@AdriaanVanden14,Dat deden jullie daarvoor ook al,2024-08-09 21:02:00+00:00,1,https://nitter.net/NACnl/status/1821998601155097014,https://nitter.net/MilanVelde9865/status/1821999060447879187#m,@MilanVelde9865,"Geen paniek komt goed, je liep gwn vanaf de 6de minuut achter de feiten aan.",M001_NACnl,@NACnl
@Myrthe_26,🤣🤣🤣,2024-08-09 19:12:00+00:00,0,https://nitter.net/NACnl/status/1821986453041435071,https://nitter.net/076Yago/status/1821986734608904213#m,@076Yago,Rood!!!!,M001_NACnl,@NACnl
@BaJoDiToCo,Dat vroegen wij ons ook af....,2024-08-09 19:12:00+00:00,0,https://nitter.net/NACnl/status/1821986453041435071,https://nitter.net/Pimmio01608/status/1821987120703271279#m,@Pimmio01608,En geen kaart dan ?,M001_NACnl,@NACnl
@GerriedeB,"Jeetje, wat een sneuneus ben jij zeg.",2024-08-09 18:50:00+00:00,0,https://nitter.net/NACnl/status/1821978149988790297,https://nitter.net/Cetfy/status/1821978220939636855#m,@Cetfy,@sjoerdmossou 🫵🏼🤣🤣,M001_NACnl,@NACnl
@076BS,En dat maakt wat uit?,2024-08-09 18:36:00+00:00,1,https://nitter.net/NACnl/status/1821976014475686131,https://nitter.net/robertk_90/status/1821976231367373302#m,@robertk_90,Haal nog maar wat Nederlanders in plaats van een vreemdelingenlegioen. Die snappen hoe kut de scheidsen hier zijn #nacpraat,M001_NACnl,@NACnl
@robertk_90,Blijkbaar wel. Kijk maar bij Groningen. Locale jongens.,2024-08-09 18:38:00+00:00,1,https://nitter.net/NACnl/status/1821976014475686131,https://nitter.net/robertk_90/status/1821976231367373302#m,@robertk_90,Haal nog maar wat Nederlanders in plaats van een vreemdelingenlegioen. Die snappen hoe kut de scheidsen hier zijn #nacpraat,M001_NACnl,@NACnl
@EXFLRussell,bal via het bovenbeen op de arm is geen hands,2024-08-09 20:14:00+00:00,0,https://nitter.net/NACnl/status/1821972032919368038,https://nitter.net/420jasper_/status/1821972330165461201#m,@420jasper_,Is gwn hands gek,M001_NACnl,@NACnl
@NACnl,"Nee, helaas ietwat bewolkt. Daarom hebben we ons rijmpje wat ingekort. Onderstaand ontbreekt daardoor. 

'Ook de hemel is stralend blauw. Oh Breda, wat hou ik van jou'",2024-08-09 17:57:00+00:00,1,https://nitter.net/NACnl/status/1821968983182209281,https://nitter.net/peikeltje/status/1821966529669558784#m,@peikeltje,Hemel blauw?,M001_NACnl,@NACnl
@peikeltje,😃 hupNAC 💛🖤,2024-08-09 17:58:00+00:00,0,https://nitter.net/NACnl/status/1821968983182209281,https://nitter.net/peikeltje/status/1821966529669558784#m,@peikeltje,Hemel blauw?,M001_NACnl,@NACnl
@NACnl,"Nee, helaas ietwat bewolkt. Daarom hebben we ons rijmpje wat ingekort. Onderstaand ontbreekt daardoor. 

'Ook de hemel is stralend blauw. Oh Breda, wat hou ik van jou'",2024-08-09 17:57:00+00:00,1,https://nitter.net/NACnl/status/1821966360576167993,https://nitter.net/peikeltje/status/1821966529669558784#m,@peikeltje,Hemel blauw?,M001_NACnl,@NACnl
@peikeltje,😃 hupNAC 💛🖤,2024-08-09 17:58:00+00:00,0,https://nitter.net/NACnl/status/1821966360576167993,https://nitter.net/peikeltje/status/1821966529669558784#m,@peikeltje,Hemel blauw?,M001_NACnl,@NACnl
@peikeltje,Hemel blauw?,2024-08-09 17:47:00+00:00,1,https://nitter.net/NACnl/status/1821966360576167993,https://nitter.net/NACnl/status/1821968983182209281#m,@NACnl,"Nee, helaas ietwat bewolkt. Daarom hebben we ons rijmpje wat ingekort. Onderstaand ontbreekt daardoor. 

'Ook de hemel is stralend blauw. Oh Breda, wat hou ik van jou'",M001_NACnl,@NACnl
@peikeltje,😃 hupNAC 💛🖤,2024-08-09 17:58:00+00:00,0,https://nitter.net/NACnl/status/1821966360576167993,https://nitter.net/NACnl/status/1821968983182209281#m,@NACnl,"Nee, helaas ietwat bewolkt. Daarom hebben we ons rijmpje wat ingekort. Onderstaand ontbreekt daardoor. 

'Ook de hemel is stralend blauw. Oh Breda, wat hou ik van jou'",M001_NACnl,@NACnl
@Vigaltmedia,Hij kan zich melden bij de balie om te betalen.,2024-08-09 19:59:00+00:00,0,https://nitter.net/NACnl/status/1821954604319559819,https://nitter.net/BigBalard/status/1821955757258010910#m,@BigBalard,Kostorz gaat zijn rekening openen vandaag,M001_NACnl,@NACnl
