author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@LocaDiehard,"Dennis gaat lekker op de rivaal hun Twitter reageren op zijn vrije zaterdag avond

Dennis is een kneusje",2024-11-02 21:57:00+00:00,1,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/Dennis77446764/status/1852831148994392212#m,@Dennis77446764,😂😂😂😂😂,M029_PSV,@PSV
@Dennis77446764,Eh jij reageert nu toch ook op je vrije zaterdag avond op X?  😀,2024-11-02 22:37:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/Dennis77446764/status/1852831148994392212#m,@Dennis77446764,😂😂😂😂😂,M029_PSV,@PSV
@jeffm005,Wat ben je weer lekker vroeg erbij op de psv pagina,2024-11-02 23:53:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/Dennis77446764/status/1852831148994392212#m,@Dennis77446764,😂😂😂😂😂,M029_PSV,@PSV
@engeltje040,"Totaal niet kijk ziin docu maar is, verstandige jongen die hard met zijn vader aan zijn carrière werkt.",2024-11-03 00:35:00+00:00,2,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/sigarenboer2/status/1852856701650604061#m,@sigarenboer2,Beetje domme jongen dit,M029_PSV,@PSV
@sigarenboer2,De Jong was zowaar realistischer. Gaf compliment aan Ajax. Speelden best goed. Deze jongen is anders,2024-11-03 19:15:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/sigarenboer2/status/1852856701650604061#m,@sigarenboer2,Beetje domme jongen dit,M029_PSV,@PSV
@Derk16505678,Beetje?,2024-11-03 00:06:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/sigarenboer2/status/1852856701650604061#m,@sigarenboer2,Beetje domme jongen dit,M029_PSV,@PSV
@alfredmasis,Skon wefke!,2024-11-03 13:08:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/LocaDiehard/status/1852832128221753496#m,@LocaDiehard,Doe dat dan gvd!!,M029_PSV,@PSV
@TatataToddC,De rest van het seizoen zijn dit soort wedstrijden gewoon gewonnen?,2024-11-03 08:33:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/pompompompiedom/status/1852981014445916247#m,@pompompompiedom,Jullie winnen “dit soort wedstrijden” al het hele seizoen niet 😂. Het zit allemaal wat te hoog in de bol,M029_PSV,@PSV
@RuudVhv,Gezien de vraag zou je zo 1 van ons kunnen zijn 😉. Inderdaad niet te volgen.,2024-11-05 05:58:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/RuudVhv/status/1852834422644674992#m,@RuudVhv,Wij horen ons niet zo druk te maken bij het uitverdedigen. Kost me gvd 8 jaar van m'n leven.,M029_PSV,@PSV
@020_Ajax_020,Maar jullie verdediging komt toch helemaal te kort? Snap echt niet dat daar zo weinig aan gedaan wordt door het bestuur.,2024-11-03 07:49:00+00:00,0,https://nitter.net/PSV/status/1852830895822012811,https://nitter.net/RuudVhv/status/1852834422644674992#m,@RuudVhv,Wij horen ons niet zo druk te maken bij het uitverdedigen. Kost me gvd 8 jaar van m'n leven.,M029_PSV,@PSV
@FB19895,"Haha niet te hoog zweven hè😂. Was gewoon 1 van de 34 potjes, in april/mei worden de prijzen verdeeld",2024-11-02 21:15:00+00:00,0,https://nitter.net/PSV/status/1852816457832309206,https://nitter.net/godentoken/status/1852816685176373498#m,@godentoken,Hij zegt “overklast door Ajax” verkeerd,M029_PSV,@PSV
@souzavlimpt,Denk daar maar eens de hele dag over na ja 😜,2024-11-03 10:04:00+00:00,1,https://nitter.net/PSV/status/1852816457832309206,https://nitter.net/derausputzer/status/1853015122597347525#m,@derausputzer,,M029_PSV,@PSV
@derausputzer,Ik kan sws aan niks anders denken vandaag,2024-11-03 10:20:00+00:00,1,https://nitter.net/PSV/status/1852816457832309206,https://nitter.net/derausputzer/status/1853015122597347525#m,@derausputzer,,M029_PSV,@PSV
@Ritax76Rita,Beste antwoord 👍,2024-11-02 20:10:00+00:00,1,https://nitter.net/PSV/status/1852798118221271162,https://nitter.net/godentoken/status/1852800111954288887#m,@godentoken,,M029_PSV,@PSV
@godentoken,🤝,2024-11-02 20:11:00+00:00,0,https://nitter.net/PSV/status/1852798118221271162,https://nitter.net/godentoken/status/1852800111954288887#m,@godentoken,,M029_PSV,@PSV
@M_AFCA36,?,2024-11-02 20:04:00+00:00,0,https://nitter.net/PSV/status/1852798118221271162,https://nitter.net/godentoken/status/1852800111954288887#m,@godentoken,,M029_PSV,@PSV
