author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Bakkert_GJ,En dan te bedenken dat we die kozen boven sahraoui tot speler van het jaar. 🤣🤣🤣🤣,2025-01-26 07:17:00+00:00,1,https://nitter.net/scHeerenveen/status/1883275091334848808,https://nitter.net/tdehaan00/status/1883276109846065620#m,@tdehaan00,Mooi om te zien dat Braude in de extra tijd nog even haast maakte met ingooien. Had alleen ook wel even 30 minuten eerder gemogen!,M052_scHeerenveen,@scHeerenveen
@tdehaan00,"Dit was niet kritiek op Braude, maar op zo’n beetje iedereen. Het is weerzinwekkend hoe de mannen achterin de bal met walking football wat heen en weer tikken terwijl we achter staan. Vond eigenlijk dat Braude als enige nog wel wat tempo leek te maken.😅",2025-01-26 08:30:00+00:00,1,https://nitter.net/scHeerenveen/status/1883275091334848808,https://nitter.net/tdehaan00/status/1883276109846065620#m,@tdehaan00,Mooi om te zien dat Braude in de extra tijd nog even haast maakte met ingooien. Had alleen ook wel even 30 minuten eerder gemogen!,M052_scHeerenveen,@scHeerenveen
@tdehaan00,Je vergeet Alireza en van der Hart,2025-01-25 22:10:00+00:00,0,https://nitter.net/scHeerenveen/status/1883275091334848808,https://nitter.net/LakseF1/status/1883275778554818801#m,@LakseF1,"Rallis 
Van Ee",M052_scHeerenveen,@scHeerenveen
@Gerrit52120224,Van persie,2025-01-25 22:27:00+00:00,0,https://nitter.net/scHeerenveen/status/1883275091334848808,https://nitter.net/LakseF1/status/1883275778554818801#m,@LakseF1,"Rallis 
Van Ee",M052_scHeerenveen,@scHeerenveen
@Tolve1978,Trenskow hoort op rechts. Van Persie kunstelt net zo met posities als Van Wonderen deed. Zet je spelers nou eens op hun eigen plek neer.,2025-01-25 22:20:00+00:00,0,https://nitter.net/scHeerenveen/status/1883275091334848808,https://nitter.net/scheerenveen007/status/1883275486798962908#m,@scheerenveen007,Trenskow gewoon trienst. Had niet eens door dat die in het veld stond. Ook voor Smans is dit niveau momenteel te hoog. Leuk dat die er veel energie in stopt maar toch al drie wedstrijden waardeloos. Alireza was het ook helemaal kwijt. Lopend naar huis.,M052_scHeerenveen,@scHeerenveen
@Wedderplase,"Was een mooie pot, genoten",2025-01-26 11:12:00+00:00,0,https://nitter.net/scHeerenveen/status/1883275091334848808,https://nitter.net/99job88/status/1883278350506213865#m,@99job88,Gelukkig deze avond mijn tijd niet verdaan met het kijken naar een waardeloze pot voetbal,M052_scHeerenveen,@scHeerenveen
@wiri050,Wel een mooie uitslag 💚,2025-01-26 10:41:00+00:00,0,https://nitter.net/scHeerenveen/status/1883272989602627739,https://nitter.net/deVries14/status/1883274414927872337#m,@deVries14,"Slechtste derby ooit, wat een  kutpot",M052_scHeerenveen,@scHeerenveen
@DerGoos,Alireza denkt dat Heerenveen in het witte shirt speet...geen goeie bal gegeven..,2025-01-25 21:55:00+00:00,0,https://nitter.net/scHeerenveen/status/1883270987908878487,https://nitter.net/contentvalue30/status/1883271319149760817#m,@contentvalue30,Misschien dat Jahanbaksh dan nog 1 goede bal weet te raken. Dat is hem in de eerste 78 min nog niet gelukt namelijk.,M052_scHeerenveen,@scHeerenveen
@MartenCuperus,Net zoals Arber Zeneli dat ook deed tijdens zijn debuut tegen Cambuur.,2025-01-25 19:30:00+00:00,1,https://nitter.net/scHeerenveen/status/1883230522018808114,https://nitter.net/Martin_210592/status/1883231254671470918#m,@Martin_210592,Prima dag om je eerste te maken voor heerenveen.,M052_scHeerenveen,@scHeerenveen
@Martin_210592,En trenskow toch en hoe….?,2025-01-25 20:12:00+00:00,0,https://nitter.net/scHeerenveen/status/1883230522018808114,https://nitter.net/Martin_210592/status/1883231254671470918#m,@Martin_210592,Prima dag om je eerste te maken voor heerenveen.,M052_scHeerenveen,@scHeerenveen
@TheSeek82,Transferkoorts,2025-01-25 18:56:00+00:00,0,https://nitter.net/scHeerenveen/status/1883224032474185820,https://nitter.net/geart45133690/status/1883224488835445125#m,@geart45133690,Noppert hetzelfde virus als Olsson?,M052_scHeerenveen,@scHeerenveen
@andrhalfmeester,Argentijnse griep?,2025-01-25 19:14:00+00:00,0,https://nitter.net/scHeerenveen/status/1883224032474185820,https://nitter.net/geart45133690/status/1883224488835445125#m,@geart45133690,Noppert hetzelfde virus als Olsson?,M052_scHeerenveen,@scHeerenveen
@Klaaschjan,Rallis is voor nu gewoon de beste optie.,2025-01-25 19:07:00+00:00,0,https://nitter.net/scHeerenveen/status/1883224032474185820,https://nitter.net/KimberlyPu6253/status/1883225745511911709#m,@KimberlyPu6253,"Waarom rallis??? Ik had trenskow, seboui en alireza voorin gezet",M052_scHeerenveen,@scHeerenveen
@Erik192089,Sebaoui laat toch nooit iets zien?,2025-01-25 19:24:00+00:00,0,https://nitter.net/scHeerenveen/status/1883224032474185820,https://nitter.net/KimberlyPu6253/status/1883225745511911709#m,@KimberlyPu6253,"Waarom rallis??? Ik had trenskow, seboui en alireza voorin gezet",M052_scHeerenveen,@scHeerenveen
@Leofrl,Hij komt met de kam in de zak met frambus uit Friesland,2025-01-25 11:51:00+00:00,0,https://nitter.net/scHeerenveen/status/1883039599267864941,https://nitter.net/metertje_of_2/status/1883111342145708483#m,@metertje_of_2,Wtf stiet hjir?,M052_scHeerenveen,@scHeerenveen
