author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@j0492_,,2024-10-30 22:07:00+00:00,0,https://nitter.net/AFCAjax/status/1851738488473034863,https://nitter.net/AjaxVV8/status/1851744777399631898#m,@AjaxVV8,Wat ik zou geven om die speech van Berghuis te zien,M010_AFCAjax,@AFCAjax
@oom_ben,Amen !,2024-10-31 05:46:00+00:00,0,https://nitter.net/AFCAjax/status/1851738488473034863,https://nitter.net/AjaxVV8/status/1851744777399631898#m,@AjaxVV8,Wat ik zou geven om die speech van Berghuis te zien,M010_AFCAjax,@AFCAjax
@robin_loxleyy,"Ander seizoen, telt niet meer mee. Maar als je het toch zo bekijkt, hoe kun je laatst van Benfica winnen en niet eens van Ajax waar je 6 maanden geleden nog wel met 6-0 van won?!",2024-10-30 22:08:00+00:00,1,https://nitter.net/AFCAjax/status/1851738488473034863,https://nitter.net/FaissRM/status/1851745673516929199#m,@FaissRM,Je hebt nog steeds 6-0 verloren hier wel beetje schaamte,M010_AFCAjax,@AFCAjax
@FaissRM,Voetbal,2024-10-30 22:56:00+00:00,1,https://nitter.net/AFCAjax/status/1851738488473034863,https://nitter.net/FaissRM/status/1851745673516929199#m,@FaissRM,Je hebt nog steeds 6-0 verloren hier wel beetje schaamte,M010_AFCAjax,@AFCAjax
@Erikve3,"Ach gutje, kijk eens naar Ajax - Feyenoord 2 mei 1999. Uitslagen uit het verleden tellen dit seizoen niet meer mee.",2024-10-30 22:24:00+00:00,1,https://nitter.net/AFCAjax/status/1851738488473034863,https://nitter.net/FaissRM/status/1851745673516929199#m,@FaissRM,Je hebt nog steeds 6-0 verloren hier wel beetje schaamte,M010_AFCAjax,@AFCAjax
@FaissRM,Was letterlijk paar maanden geleden,2024-10-30 22:53:00+00:00,1,https://nitter.net/AFCAjax/status/1851738488473034863,https://nitter.net/FaissRM/status/1851745673516929199#m,@FaissRM,Je hebt nog steeds 6-0 verloren hier wel beetje schaamte,M010_AFCAjax,@AFCAjax
@topriv3,Ahh I’m proud more than you believe,2024-10-30 20:04:00+00:00,0,https://nitter.net/AFCAjax/status/1851714832921432488,https://nitter.net/14Passa/status/1851715651016233065#m,@14Passa,@topriv3 big performance by ur boy tonight,M010_AFCAjax,@AFCAjax
@dahool83,Heb Bergwijn nog geen seconde gemist,2024-10-30 20:05:00+00:00,0,https://nitter.net/AFCAjax/status/1851711900146430340,https://nitter.net/moezoeberg/status/1851711986716835949#m,@moezoeberg,wat een verschil met bergwijn zeg….,M010_AFCAjax,@AFCAjax
@burgde2e,Was vandaag vroeg leeg.,2024-10-30 19:11:00+00:00,1,https://nitter.net/AFCAjax/status/1851700446198444220,https://nitter.net/sam101871/status/1851700614461558871#m,@sam101871,Zijn terrein @DeKuip,M010_AFCAjax,@AFCAjax
@sam101871,🤣,2024-10-30 19:15:00+00:00,0,https://nitter.net/AFCAjax/status/1851700446198444220,https://nitter.net/sam101871/status/1851700614461558871#m,@sam101871,Zijn terrein @DeKuip,M010_AFCAjax,@AFCAjax
