author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@maestorovic,Als je de reactie leest van Oosting dan is dat juist precies wat hij wil.,2025-02-09 19:35:00+00:00,0,https://nitter.net/fctwente/status/1888668337867260214,https://nitter.net/RDVRontour/status/1888671395120582776#m,@RDVRontour,"Dan niet alleen achteruit lopen met alleen maar verdedigers, dat is niet onze manier van voetballen.",M064_fctwente,@fctwente
@howaboutmeandyo,Dan moet hij niet al het voetbal eruit wisselen.,2025-02-09 20:24:00+00:00,0,https://nitter.net/fctwente/status/1888668337867260214,https://nitter.net/RDVRontour/status/1888671395120582776#m,@RDVRontour,"Dan niet alleen achteruit lopen met alleen maar verdedigers, dat is niet onze manier van voetballen.",M064_fctwente,@fctwente
@JOttens,En dan?????,2025-02-09 19:14:00+00:00,1,https://nitter.net/fctwente/status/1888657006359429413,https://nitter.net/JAN_FOLKERS1803/status/1888663424227492092#m,@JAN_FOLKERS1803,Beroep aantekenen  dan toch zeker!,M064_fctwente,@fctwente
@JAN_FOLKERS1803,Kan Kuipers volgende week gewoon weer in de fout gaan🤔,2025-02-09 20:23:00+00:00,1,https://nitter.net/fctwente/status/1888657006359429413,https://nitter.net/JAN_FOLKERS1803/status/1888663424227492092#m,@JAN_FOLKERS1803,Beroep aantekenen  dan toch zeker!,M064_fctwente,@fctwente
@DStofzuiger,Wat een onzin. Hoezo gestreden?,2025-02-09 17:51:00+00:00,2,https://nitter.net/fctwente/status/1888645461541585242,https://nitter.net/maestorovic/status/1888645989650563290#m,@maestorovic,"Gestreden voor elke meter, jammer dat de overwinning net niet over de streep is getrokken. Maar als je 6 minuten blessuretijd voor niets om de oren krijgt weet je dat ze net zolang doorspelen tot puntverlies.",M064_fctwente,@fctwente
@maestorovic,Het voetbal werd eruit gesloopt met veel te veel verdedigende wissels. Maar werd echt wel keihard gestreden.,2025-02-09 17:56:00+00:00,1,https://nitter.net/fctwente/status/1888645461541585242,https://nitter.net/maestorovic/status/1888645989650563290#m,@maestorovic,"Gestreden voor elke meter, jammer dat de overwinning net niet over de streep is getrokken. Maar als je 6 minuten blessuretijd voor niets om de oren krijgt weet je dat ze net zolang doorspelen tot puntverlies.",M064_fctwente,@fctwente
@torenstad2015,Laat die idioot lekker fluiten bij het tafelvoetbal maar niet meer in het betaald voetbal.,2025-02-09 18:41:00+00:00,0,https://nitter.net/fctwente/status/1888645461541585242,https://nitter.net/kasbuipers/status/1888645658678292662#m,@kasbuipers,Bedankbriefje sturen naar die lamlul manschot? Wat een mafkees dat,M064_fctwente,@fctwente
@RuZFCT,"Dat is niet zo moeilijk te achterhalen.  Staat bij van Seumeren op de loonlijst, dus dan kan je m zelf ook wel invullen.",2025-02-09 18:04:00+00:00,0,https://nitter.net/fctwente/status/1888645461541585242,https://nitter.net/HaraldKreijns/status/1888648798626304378#m,@HaraldKreijns,Waar woont Manschot graag NAW gegevens?,M064_fctwente,@fctwente
@cdej1109,3-3 viel binnen 3 min extra. +3 was in mijn ogen wel terecht geweest.,2025-02-09 19:08:00+00:00,1,https://nitter.net/fctwente/status/1888644133847289992,https://nitter.net/JMFCT_05/status/1888644219994042699#m,@JMFCT_05,Met verzonnen extra tijd het is toch ook al niet duidelijk genoeg hè,M064_fctwente,@fctwente
@JMFCT_05,"Maar celina tuurlijk vind jij dat je bent een Heerenveen fan, maar stel je bent twente fan je krijgt onterecht een rode kaart, dat volgens de regels per definitie een geel is en ze daarna in een tweede helft waar niks gebeurde ze nog 6 minuten vinden. Dan snap je deze opmerking.",2025-02-09 19:10:00+00:00,1,https://nitter.net/fctwente/status/1888644133847289992,https://nitter.net/JMFCT_05/status/1888644219994042699#m,@JMFCT_05,Met verzonnen extra tijd het is toch ook al niet duidelijk genoeg hè,M064_fctwente,@fctwente
