author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@LuizdulaPelz,Dams in Oranje.,2024-09-14 19:48:00+00:00,1,https://nitter.net/PSV/status/1835035029153493187,https://nitter.net/1913PSVEHV/status/1835038082464465376#m,@1913PSVEHV,Neutraliseren,M011_PSV,@PSV
@RJDM854,In Jong PSV waren zijn afspeel passes vaak niet goed,2024-09-16 14:42:00+00:00,0,https://nitter.net/PSV/status/1835014427055473090,https://nitter.net/jorn_gilsing/status/1835666478936322447#m,@jorn_gilsing,Doet het tot op heden heel goed. Had ik niet verwacht. Was afgelopen seizoen erg kritisch op hem. Nu verdient hij de waardering 👌,M011_PSV,@PSV
@Henryvbox,#Veerman ook een bokaal mr kheb geen zininin.,2024-09-14 16:45:00+00:00,0,https://nitter.net/PSV/status/1834987023347720327,https://nitter.net/Charlarsam/status/1834994289388011572#m,@Charlarsam,Drommel,M011_PSV,@PSV
@AznouEra,Til rep ewww,2024-09-14 14:49:00+00:00,1,https://nitter.net/PSV/status/1834967184344293789,https://nitter.net/FxroukPSV/status/1834967379530371118#m,@FxroukPSV,@AznouEra come outside,M011_PSV,@PSV
@FxroukPSV,Wanker stinker while we’re getting a Till cook session against NEC and Juve,2024-09-14 14:50:00+00:00,1,https://nitter.net/PSV/status/1834967184344293789,https://nitter.net/FxroukPSV/status/1834967379530371118#m,@FxroukPSV,@AznouEra come outside,M011_PSV,@PSV
@Nelsondaily36,Stfu engagement farmer,2024-09-14 17:04:00+00:00,0,https://nitter.net/PSV/status/1834964381748150427,https://nitter.net/stnYilmaz1/status/1834965549396172806#m,@stnYilmaz1,Dümen maci gol yok,M011_PSV,@PSV
@andrey_orl1913,"@PSV OMAR SOLET - FREE AGENT, COME ON. PSV, LET'S DO THIS 🟥⬜💡💡💡💪💪💪",2024-09-14 16:57:00+00:00,0,https://nitter.net/PSV/status/1834945031695671482,https://nitter.net/andrey_orl1913/status/1834949903396589959#m,@andrey_orl1913,@PSV may be we need Omar Solet💡💡💡,M011_PSV,@PSV
@joeyvandalen,Ik zou LiveScore geloven inderdaad en niet het officiële psv account,2024-09-14 13:47:00+00:00,0,https://nitter.net/PSV/status/1834945031695671482,https://nitter.net/seenddenhaag/status/1834946352297414870#m,@seenddenhaag,Speelt Luuk niet zie ik bij livescore opstelling?,M011_PSV,@PSV
@CChihimng,Goed zo. Pak die social media mafklappers aan!!!!,2024-09-14 12:06:00+00:00,1,https://nitter.net/PSV/status/1834905682438492317,https://nitter.net/j_sperd__rcks/status/1834915498032513413#m,@j_sperd__rcks,zo werkt pov niet,M011_PSV,@PSV
@j_sperd__rcks,psv echt t slechtste mediateam,2024-09-14 12:07:00+00:00,2,https://nitter.net/PSV/status/1834905682438492317,https://nitter.net/j_sperd__rcks/status/1834915498032513413#m,@j_sperd__rcks,zo werkt pov niet,M011_PSV,@PSV
