author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Jorro1985,piped.video/V8752B_pW5c?si=pqGy…,2025-01-18 21:01:00+00:00,0,https://nitter.net/PECZwolle/status/1880667872344875433,https://nitter.net/Richard_O1875/status/1880670668016255285#m,@Richard_O1875,Bring him back @HibernianFC more use than Myko,M051_PECZwolle,@PECZwolle
@Jorro1985,Hearts Hearts Glorious Hearts!,2025-01-18 20:56:00+00:00,0,https://nitter.net/PECZwolle/status/1880667872344875433,https://nitter.net/bertiethred/status/1880668312579047734#m,@bertiethred,Dylan Vente Hibernian Number 9,M051_PECZwolle,@PECZwolle
@DJFinn85,@LFC 👀,2025-01-18 19:01:00+00:00,0,https://nitter.net/PECZwolle/status/1880667872344875433,https://nitter.net/HibbySmurf/status/1880690404900954239#m,@HibbySmurf,"Available from @HibernianFC for a bargain €10,000,000 this guy is the real deal. I hope there's a sell on clause. Huge potential. #GGTTH 💚",M051_PECZwolle,@PECZwolle
@christiaanzwll,"Maar hey, dit had niemand verwacht toch? Var tegen en nog winnen. Van.p.s.v",2025-01-18 17:45:00+00:00,1,https://nitter.net/PECZwolle/status/1880664452753977451,https://nitter.net/Bossie091972/status/1880665707903639660#m,@Bossie091972,Schandalig!!!,M051_PECZwolle,@PECZwolle
@Bossie091972,Niemand. Hoogtepunt sinds jaren😉,2025-01-18 18:06:00+00:00,0,https://nitter.net/PECZwolle/status/1880664452753977451,https://nitter.net/Bossie091972/status/1880665707903639660#m,@Bossie091972,Schandalig!!!,M051_PECZwolle,@PECZwolle
@shaputra04,arhan punya vidio sty kayaknya,2025-01-18 18:40:00+00:00,0,https://nitter.net/PECZwolle/status/1880641089755079101,https://nitter.net/lukasyakobus/status/1880670153807216861#m,@lukasyakobus,Kalah sama mantunya dpr kan jancok,M051_PECZwolle,@PECZwolle
@SIrene__94,Kalo ga sesuai taktik gmna dong wkwkkw... Sama Kluivert aj belum tentu main... Pattynama camat KNPA ga lu komen? Wkwk... Udh nonton dlu lawan Bahrain kasitau gw bagusny dmna wkwkwk,2025-01-22 04:15:00+00:00,1,https://nitter.net/PECZwolle/status/1880641089755079101,https://nitter.net/akunprovokatrok/status/1881901246526931390#m,@akunprovokatrok,Yang begini camat? @SIrene__94 😭,M051_PECZwolle,@PECZwolle
@akunprovokatrok,"Ya karena Shayne mah emang pemain medioker
Gini ya irene garis keras tayong, sekalipun Eli ga masuk skema tayong, ya seengganya jangan dicoret dari dsp dan jangan diremehin juga. Buta mata lo, favoritisme era tayong itu nyata",2025-01-22 14:35:00+00:00,1,https://nitter.net/PECZwolle/status/1880641089755079101,https://nitter.net/akunprovokatrok/status/1881901246526931390#m,@akunprovokatrok,Yang begini camat? @SIrene__94 😭,M051_PECZwolle,@PECZwolle
@DANNYonPC,hey,2025-01-18 17:56:00+00:00,0,https://nitter.net/PECZwolle/status/1880622184286367823,https://nitter.net/RamonDijkslag/status/1880625356706926863#m,@RamonDijkslag,Never change a losing team 🤡,M051_PECZwolle,@PECZwolle
@christiaanzwll,Met welke opstelling wel?,2025-01-18 14:31:00+00:00,1,https://nitter.net/PECZwolle/status/1880622184286367823,https://nitter.net/PECMEN038/status/1880623918849139107#m,@PECMEN038,Wordt weer 3x niks helaas..,M051_PECZwolle,@PECZwolle
@PECMEN038,"Met een 4-4-2 opstelling zonder Reijnders en Vente.
Manu en Mbayo in de spits.",2025-01-18 15:25:00+00:00,1,https://nitter.net/PECZwolle/status/1880622184286367823,https://nitter.net/PECMEN038/status/1880623918849139107#m,@PECMEN038,Wordt weer 3x niks helaas..,M051_PECZwolle,@PECZwolle
@DANNYonPC,You sure?,2025-01-18 17:56:00+00:00,1,https://nitter.net/PECZwolle/status/1880622184286367823,https://nitter.net/PECMEN038/status/1880623918849139107#m,@PECMEN038,Wordt weer 3x niks helaas..,M051_PECZwolle,@PECZwolle
@FcknFF,Semoga sama kluivert nggak dipinggirin lah,2025-01-18 16:55:00+00:00,0,https://nitter.net/PECZwolle/status/1880622184286367823,https://nitter.net/TheIndoLad/status/1880627269200429177#m,@TheIndoLad,Zamn jadi starter reguler sekarang,M051_PECZwolle,@PECZwolle
@DANNYonPC,Hey daarover,2025-01-18 17:56:00+00:00,0,https://nitter.net/PECZwolle/status/1880622184286367823,https://nitter.net/bennievdl38/status/1880625642242449705#m,@bennievdl38,Jansen wil ook niet winnen hè..krastev basis waarom geen extra middenvelder en 3 verdedigers dus 3-5-2...telraam mee straks.,M051_PECZwolle,@PECZwolle
@DeKuiptivist,"Toch wel fijn hè dat Krastev basis staat, telraam mee voor PEC?",2025-01-18 15:52:00+00:00,0,https://nitter.net/PECZwolle/status/1880622184286367823,https://nitter.net/bennievdl38/status/1880625642242449705#m,@bennievdl38,Jansen wil ook niet winnen hè..krastev basis waarom geen extra middenvelder en 3 verdedigers dus 3-5-2...telraam mee straks.,M051_PECZwolle,@PECZwolle
