author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@gerard_catsburg,"Dit is slechts de kant van NAC, zou je eerst ook niet de kant van Willem 2 afwachten voor je conclusies trekt?",2024-11-26 10:17:00+00:00,1,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@HEYHEYhupNAC,"Vanuit W2 komt geen duidelijkheid. Bokila geeft een halfslachtig interview waarin hij de persoon niet noemt en ook niet uitwijkt over wat er nou is gezegd.

Daarnaast brengt W2 zelf ook een statement uit waaruit in niks blijkt dat er wat ernstigs gebeurd is.",2024-11-26 10:36:00+00:00,0,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@steven_vbeek,Je hoeft echt totaal niets te concluderen. Dat is niet aan jou.,2024-11-24 21:22:00+00:00,0,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@Lhinternat,NAC betwist niet dat er iets is gebeurd en is actief in gesprek met Willem II om de gebeurtenis verder uit te zoeken aan de hand van verklaringen en beelden.,2024-11-24 20:57:00+00:00,0,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@Sooph2021,Zo kan je je er ook onderuit lullen.  Verkeerde waarneming mijn ass. Wel goed bedacht door de PR van NAC👏👏,2024-11-25 08:47:00+00:00,0,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@dimitriensing,Zullen we even het onderzoek afwachten voordat je dit soort conclusies trekt. Volgens mij zijn er de laatste maanden in de wereld al gebied verkeerde conclusies getrokken,2024-11-24 20:56:00+00:00,2,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@niveautjeg8,Van Hooijdonk leek het incident toch te bevestigen.,2024-11-24 23:21:00+00:00,0,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@botmaarwaar,"Ik kan me herinneren dat iemand van ons team 'pak die negen' riep. Doelend op zijn rugnr. 

Liep helemaal uit de hand.",2024-11-25 08:57:00+00:00,0,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/HEYHEYhupNAC/status/1860788732254670962#m,@HEYHEYhupNAC,"Conclusie: Bokila is een vieze matennaaier die graag de racismekaart wil spelen om zo z'n gram te halen tegen de rivaal.

Misselijkmakend en bijna erger dan racisme zelf. 

Laf, vies en achterbaks.",M037_NACnl,@NACnl
@liannekleinjan,"Als het echt waar is verschrikkelijk, maar krijg een heel sterk Kevin van Veen gevoel hier",2024-11-25 15:27:00+00:00,1,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/YellowBlackBda/status/1860809104144412764#m,@YellowBlackBda,Er waren genoeg anderen in de buurt op dat moment. Niemand heeft Garbett dus iets horen zeggen.  Garbett zelf spreekt maar amper Nederlands. Zou Bokila dit verhaal gebruiken om zijn eigen wangedrag goed te praten?,M037_NACnl,@NACnl
@YellowBlackBda,Ik ook Lianne. Hopelijk komt de waarheid nog boven tafel.,2024-11-25 16:27:00+00:00,0,https://nitter.net/NACnl/status/1860787815849603413,https://nitter.net/YellowBlackBda/status/1860809104144412764#m,@YellowBlackBda,Er waren genoeg anderen in de buurt op dat moment. Niemand heeft Garbett dus iets horen zeggen.  Garbett zelf spreekt maar amper Nederlands. Zou Bokila dit verhaal gebruiken om zijn eigen wangedrag goed te praten?,M037_NACnl,@NACnl
