author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@VanHpa32610,"En een trommel

Niets zijn jullie op principes waard",2025-04-06 19:16:00+00:00,0,https://nitter.net/Feyenoord/status/1908570324611821752,https://nitter.net/010RH1908/status/1908574298740039872#m,@010RH1908,Mooiste club met de beste supporters.🔴⚪️⚫️💪🏼💪🏼💪🏼,M077_Feyenoord,@Feyenoord
@meningfabriek,Jaaaaaaaa,2025-04-06 04:47:00+00:00,0,https://nitter.net/Feyenoord/status/1908570324611821752,https://nitter.net/EdwinReijntjes/status/1908703261781078198#m,@EdwinReijntjes,begint verdacht veel op ultras te lijken🥁🥁🥁,M077_Feyenoord,@Feyenoord
@Joelstreepje10,"Ah joh, volgend seizoen is die fitter dan ooit",2025-04-05 22:00:00+00:00,0,https://nitter.net/Feyenoord/status/1908566448743608534,https://nitter.net/XPietjeeee/status/1908638072960434270#m,@XPietjeeee,Laatste 2 wedstrijden toch bizar veel balverlies. Kan en moet veel beter,M077_Feyenoord,@Feyenoord
@pieter414,?,2025-04-05 16:56:00+00:00,1,https://nitter.net/Feyenoord/status/1908561445488382417,https://nitter.net/Feye_Zuid/status/1908562348991828202#m,@Feye_Zuid,"Liedje zingen, ho maar!",M077_Feyenoord,@Feyenoord
@Feye_Zuid,"Na afloop bleef hij hangen op verzoek van Feyenoord’s social media mannetje maar toen het uitvak herhaaldelijk zong “Gijsie moet een liedje zingen, hie ha ho” negeerde hij dat compleet.",2025-04-05 19:49:00+00:00,1,https://nitter.net/Feyenoord/status/1908561445488382417,https://nitter.net/Feye_Zuid/status/1908562348991828202#m,@Feye_Zuid,"Liedje zingen, ho maar!",M077_Feyenoord,@Feyenoord
@Joelstreepje10,Smaldini kan niet zingen.,2025-04-05 17:03:00+00:00,0,https://nitter.net/Feyenoord/status/1908561445488382417,https://nitter.net/Feye_Zuid/status/1908562348991828202#m,@Feye_Zuid,"Liedje zingen, ho maar!",M077_Feyenoord,@Feyenoord
@Hanckokcu,That’s football,2025-04-05 16:54:00+00:00,0,https://nitter.net/Feyenoord/status/1908559979520409761,https://nitter.net/Gandalf1908/status/1908563071942959162#m,@Gandalf1908,"Priske gaat uit dat Admin hok! Heel gauw, godverdomme. Terug naar Denemarken, ouwe gek.",M077_Feyenoord,@Feyenoord
@FRWatcher67154,Dat dus,2025-04-05 16:30:00+00:00,0,https://nitter.net/Feyenoord/status/1908556548089012529,https://nitter.net/Thomato28/status/1908557127456522307#m,@Thomato28,Knap tegen 13 man,M077_Feyenoord,@Feyenoord
@FRWatcher67154,Dacht ik,2025-04-05 16:30:00+00:00,0,https://nitter.net/Feyenoord/status/1908556548089012529,https://nitter.net/VanPossenPeet/status/1908557379974603209#m,@VanPossenPeet,Verdedigend ijzersterk!,M077_Feyenoord,@Feyenoord
@hulst_bryan,Dat schot op goal werd discutabel afgekeurd,2025-04-05 16:28:00+00:00,0,https://nitter.net/Feyenoord/status/1908556548089012529,https://nitter.net/Brenkieszn/status/1908556979800338438#m,@Brenkieszn,"Heerlijk de 3 punten,maar 0 schoten op doel in bijna 100 minuten voetbal..",M077_Feyenoord,@Feyenoord
@FRWatcher67154,Gaat niet tegen 13 man,2025-04-05 16:33:00+00:00,0,https://nitter.net/Feyenoord/status/1908556548089012529,https://nitter.net/broodjeonzin1/status/1908556820056055967#m,@broodjeonzin1,Trots maar moet beter ❤️🤍,M077_Feyenoord,@Feyenoord
@TimM8719,Extra tijd die de knvb nodig had om ons te naaien.,2025-04-05 16:25:00+00:00,0,https://nitter.net/Feyenoord/status/1908554790767931580,https://nitter.net/19BiancA08/status/1908554967243227542#m,@19BiancA08,Waar halen ze 6 min vandaan?!,M077_Feyenoord,@Feyenoord
@HansieeeeFR,Alles om Feyenoord te kenne naaien joh,2025-04-05 16:23:00+00:00,0,https://nitter.net/Feyenoord/status/1908554790767931580,https://nitter.net/19BiancA08/status/1908554967243227542#m,@19BiancA08,Waar halen ze 6 min vandaan?!,M077_Feyenoord,@Feyenoord
@FRWatcher67154,Zonder dat 'kkr' eens,2025-04-05 16:16:00+00:00,2,https://nitter.net/Feyenoord/status/1908552734468419779,https://nitter.net/JerryR04/status/1908552961413836851#m,@JerryR04,Zullen we met z’n alle die hele knvb de kkr in trappen,M077_Feyenoord,@Feyenoord
@JerryR04,Tering?,2025-04-05 16:26:00+00:00,0,https://nitter.net/Feyenoord/status/1908552734468419779,https://nitter.net/JerryR04/status/1908552961413836851#m,@JerryR04,Zullen we met z’n alle die hele knvb de kkr in trappen,M077_Feyenoord,@Feyenoord
@FRWatcher67154,Niet voor Feyenoord zijn,2025-04-05 16:16:00+00:00,0,https://nitter.net/Feyenoord/status/1908552734468419779,https://nitter.net/RafaeSANDER/status/1908553765407318116#m,@RafaeSANDER,Wat mag je dan nog wel?,M077_Feyenoord,@Feyenoord
@aryscary,best wel,2025-04-05 16:11:00+00:00,0,https://nitter.net/Feyenoord/status/1908551877202935995,https://nitter.net/Sven_Waltersson/status/1908552211354837310#m,@Sven_Waltersson,Grinta,M077_Feyenoord,@Feyenoord
@Zalighijd,U snapt het vaak. Nu weer.,2025-04-05 17:19:00+00:00,0,https://nitter.net/Feyenoord/status/1908551877202935995,https://nitter.net/Sven_Waltersson/status/1908552211354837310#m,@Sven_Waltersson,Grinta,M077_Feyenoord,@Feyenoord
@Jeroen95935408,"Gelukkig wel 3 punten, al is het lelijk",2025-04-05 16:30:00+00:00,1,https://nitter.net/Feyenoord/status/1908549790763229246,https://nitter.net/SportFanatic199/status/1908549886917616128#m,@SportFanatic199,Echt slechtste wedstrijd seizoen.. zit niks aan voetbal in.. 0 aanvallen.,M077_Feyenoord,@Feyenoord
