author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Ribera420,Gewoon een topper hoor,2025-02-02 23:15:00+00:00,0,https://nitter.net/AFCAjax/status/1886188435813040286,https://nitter.net/beaunoel_/status/1886188788973543862#m,@beaunoel_,Anton Gaaei appreciation ❌❌❌,M058_AFCAjax,@AFCAjax
@MauritsErnst,Haha had precies hetzelfde...,2025-02-02 23:18:00+00:00,0,https://nitter.net/AFCAjax/status/1886188435813040286,https://nitter.net/RickdeJonge5/status/1886189235637551146#m,@RickdeJonge5,Schitterend filmpje die verneukt door de song keuze,M058_AFCAjax,@AFCAjax
@BuurmanVanChris,jhk,2025-02-03 05:41:00+00:00,0,https://nitter.net/AFCAjax/status/1886188435813040286,https://nitter.net/antonscofield/status/1886188594634617057#m,@antonscofield,kan je niet slapen admin? nog aan het nagenieten zeker 😍,M058_AFCAjax,@AFCAjax
@BuurmanVanChris,jhk,2025-02-03 05:41:00+00:00,0,https://nitter.net/AFCAjax/status/1886188435813040286,https://nitter.net/Bram080306/status/1886189989022535960#m,@Bram080306,😍😍😍,M058_AFCAjax,@AFCAjax
@dilanoDH,"De keren dat Gaaei bij een goal betrokken is, of een goal (penalty) maakt, zijn het wel acties/momenten die onvergetelijk zijn zeg.. ✅",2025-02-03 13:25:00+00:00,2,https://nitter.net/AFCAjax/status/1886188435813040286,https://nitter.net/ThePlaymaker_14/status/1886404514359415224#m,@ThePlaymaker_14,Krijg er een traantje van in m'n ogen man. Wauw!,M058_AFCAjax,@AFCAjax
@ThePlaymaker_14,"Zo, zeg dat wel zeg!",2025-02-03 13:30:00+00:00,1,https://nitter.net/AFCAjax/status/1886188435813040286,https://nitter.net/ThePlaymaker_14/status/1886404514359415224#m,@ThePlaymaker_14,Krijg er een traantje van in m'n ogen man. Wauw!,M058_AFCAjax,@AFCAjax
@BuurmanVanChris,jhk,2025-02-03 05:41:00+00:00,0,https://nitter.net/AFCAjax/status/1886188435813040286,https://nitter.net/ajax_legends/status/1886188992078418191#m,@ajax_legends,❤️,M058_AFCAjax,@AFCAjax
@hanvanjalst020,Then you're not a fan. 🤡,2025-02-02 20:21:00+00:00,1,https://nitter.net/AFCAjax/status/1886141574033064444,https://nitter.net/hanvanjalst020/status/1886146838257955144#m,@hanvanjalst020,Ignore the media. The fans love you!,M058_AFCAjax,@AFCAjax
@Chirensnel,🎯,2025-02-02 20:27:00+00:00,0,https://nitter.net/AFCAjax/status/1886141574033064444,https://nitter.net/MarcGeschwind/status/1886141779856007336#m,@MarcGeschwind,You are a legend. Please stay despite how the board is actively making your life harder.,M058_AFCAjax,@AFCAjax
@AFCAjax,,2025-02-02 18:31:00+00:00,1,https://nitter.net/AFCAjax/status/1886120171695153336,https://nitter.net/AFCAjax/status/1886120145082294332#m,@AFCAjax,,M058_AFCAjax,@AFCAjax
