author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Psv19691,"Het is ook nooit verrassend,  altijd maar hetzelfde. Of we nou RKC thuis hebben of PSG uit.  Beetje een one tricky pony.",2025-01-18 20:07:00+00:00,0,https://nitter.net/PSV/status/1880698422933742058,https://nitter.net/AntiGeile/status/1880699057892716657#m,@AntiGeile,Dits is niet eens meer mentaal. Het staat tactisch gwn niet. Ze zetten schouten vast en geven hoog druk want ze weten met de jong en baka is er geen snelheid voorin. Je ziet dit letterlijk alle wedstrijden hoe ziet peter dit niet?,M051_PSV,@PSV
@Psv19691,Als je 6 aanvallers aan het einde in het veld hebt staan doe je toch zo maar iets ? Dat zou de coach van mijn kelderklasse elftal ook doen namelijk....,2025-01-18 19:42:00+00:00,1,https://nitter.net/PSV/status/1880698422933742058,https://nitter.net/2021Psv/status/1880700799124488213#m,@2021Psv,Het us gewoon klaar met deze kamikaze coach. Komende zomer afscheid nemen. Anders gaat PSV echt spijt krijgen. Ook bij een titel afscheid nemen. Het is uitgewerkt.,M051_PSV,@PSV
@2021Psv,Hij slaat volledig door. Eigenwijsheid zit hem in de weg.,2025-01-18 19:43:00+00:00,0,https://nitter.net/PSV/status/1880698422933742058,https://nitter.net/2021Psv/status/1880700799124488213#m,@2021Psv,Het us gewoon klaar met deze kamikaze coach. Komende zomer afscheid nemen. Anders gaat PSV echt spijt krijgen. Ook bij een titel afscheid nemen. Het is uitgewerkt.,M051_PSV,@PSV
@roadmanballer,6-10 weeks,2025-01-18 19:19:00+00:00,2,https://nitter.net/PSV/status/1880695536854204755,https://nitter.net/Belac412_/status/1880696452747575487#m,@Belac412_,Damn anyone know how long?,M051_PSV,@PSV
@Belac412_,🙏🏾,2025-01-18 19:21:00+00:00,0,https://nitter.net/PSV/status/1880695536854204755,https://nitter.net/Belac412_/status/1880696452747575487#m,@Belac412_,Damn anyone know how long?,M051_PSV,@PSV
@opcat1006,2 months,2025-01-18 19:51:00+00:00,0,https://nitter.net/PSV/status/1880695536854204755,https://nitter.net/Belac412_/status/1880696452747575487#m,@Belac412_,Damn anyone know how long?,M051_PSV,@PSV
@FReijntjes,More medical tests next week will show how long our midfielder will need to recover.,2025-01-19 15:07:00+00:00,0,https://nitter.net/PSV/status/1880695536854204755,https://nitter.net/Belac412_/status/1880696452747575487#m,@Belac412_,Damn anyone know how long?,M051_PSV,@PSV
@Ak72Anthony,Of babadi de kans geven...,2025-01-18 19:32:00+00:00,0,https://nitter.net/PSV/status/1880695536854204755,https://nitter.net/langekeis/status/1880697237023736273#m,@langekeis,De Keersmaecker van Heracles halen boys. Veel beterschap Malik,M051_PSV,@PSV
@Zakanationn,Waarom zou je nederlands gaan leren als je toch niet van plan bent er te blijven en iedereen engels spreekt 😭😭,2025-01-18 22:48:00+00:00,1,https://nitter.net/PSV/status/1880694014430613688,https://nitter.net/Ruben19031976/status/1880712937624707452#m,@Ruben19031976,Ik snap niet zo goed dat Boscagli na ruim 5 jaar nog geen Nederlands heeft geleerd.,M051_PSV,@PSV
@Ruben19031976,Ik snap jouw emoticons niet. Hoe vaak zie jij bij Engelstalige posts (van het social media team) een heleboel commentaar van supporters? Het is voor het dagelijks leven en de communicatie ook vrij praktisch om als je 6 jr in een land woont op enig moment de taal machtig te zijn.,2025-01-19 05:36:00+00:00,0,https://nitter.net/PSV/status/1880694014430613688,https://nitter.net/Ruben19031976/status/1880712937624707452#m,@Ruben19031976,Ik snap niet zo goed dat Boscagli na ruim 5 jaar nog geen Nederlands heeft geleerd.,M051_PSV,@PSV
