author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@angela_reiling,Die gaat lekker transfervrij weg......volgend jaar Olij halen,2024-10-05 20:40:00+00:00,1,https://nitter.net/PSV/status/1842662397686980914,https://nitter.net/jimschagenv/status/1842664133906292764#m,@jimschagenv,Man of the match ! Contract verlengen!,M017_PSV,@PSV
@jimschagenv,Vind Benitez een betere keeper dan Olij! Ik snap alleen nog niet waarom PSV hem een goede aanbieding doet!,2024-10-05 21:01:00+00:00,0,https://nitter.net/PSV/status/1842662397686980914,https://nitter.net/jimschagenv/status/1842664133906292764#m,@jimschagenv,Man of the match ! Contract verlengen!,M017_PSV,@PSV
@GuyOpInternet,Luuk de Jong heeft 2x zo vaak de titel gewonnen als Feyenoord gedurende zijn carrière. Zoek maar op 😁,2024-10-05 20:20:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
@WJoosse,"PEC, Heracles, Feyenoord.",2024-10-06 07:13:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
@psvjw,"15 tegen AZ
11 tegen ajax 
6 tegen Twente
6 tegen Feyenoord

psvstats.nl/nl/totalsperplay…",2024-10-05 21:25:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
@JeroendvEHV,Gefrustreerd?,2024-10-05 20:17:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
@Dachthetniet86,"Domste opmerking van de maand award, kan alleen een Feyenoorder zijn.",2024-10-06 07:34:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
@ikbenhetmaar77,Fout...,2024-10-05 20:18:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
@WeijPe39303,Zijn mooie goal tegen sparta gemist vandaag?,2024-10-05 20:21:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
@Wendykatwijk,Hahahahahaahha jankbal. Heel vaak tegen Feyenoord en Ajax ook.,2024-10-05 20:38:00+00:00,0,https://nitter.net/PSV/status/1842658226787238069,https://nitter.net/Pogbye/status/1842660142451433896#m,@Pogbye,Ja en alle 200 tegen PEC Zwolle en Heracles,M017_PSV,@PSV
