author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@boxschoten,Nu al? 😂👍🏼,2024-12-01 09:19:00+00:00,1,https://nitter.net/GAEagles/status/1863130922985415103,https://nitter.net/RetroBridge/status/1863131946005512330#m,@RetroBridge,Deze man op de foto is al mijn man of the match,M038_GAEagles,@GAEagles
@RetroBridge,Tja 💥,2024-12-01 09:21:00+00:00,0,https://nitter.net/GAEagles/status/1863130922985415103,https://nitter.net/RetroBridge/status/1863131946005512330#m,@RetroBridge,Deze man op de foto is al mijn man of the match,M038_GAEagles,@GAEagles
@Rikkie2510,Waddan?,2024-12-01 09:27:00+00:00,0,https://nitter.net/GAEagles/status/1863130922985415103,https://nitter.net/RetroBridge/status/1863131946005512330#m,@RetroBridge,Deze man op de foto is al mijn man of the match,M038_GAEagles,@GAEagles
