author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@thysholdyk,Nee,2024-12-06 22:00:00+00:00,0,https://nitter.net/fctwente/status/1865150052890558635,https://nitter.net/RaymondW821/status/1865151354273984806#m,@RaymondW821,Gaan we nu die kut trainer eens ontslaan????,M039_fctwente,@fctwente
@Kees1659140,Keuken kampioen,2024-12-06 22:02:00+00:00,0,https://nitter.net/fctwente/status/1865150052890558635,https://nitter.net/RaymondW821/status/1865151354273984806#m,@RaymondW821,Gaan we nu die kut trainer eens ontslaan????,M039_fctwente,@fctwente
@RaymondW821,Beginnen bij de trainer,2024-12-06 21:49:00+00:00,1,https://nitter.net/fctwente/status/1865137555152249071,https://nitter.net/jordy6320/status/1865137914843107378#m,@jordy6320,na vanavond mogen er gerust een aantal contracten ontbonden worden op basis van het hele seizoen,M039_fctwente,@fctwente
@hikiimm27,izin repost caption nya ya kak,2024-12-06 23:38:00+00:00,1,https://nitter.net/fctwente/status/1865137555152249071,https://nitter.net/me35hilgers/status/1865140295698125098#m,@me35hilgers,"not the result we wanted but thanks guys, come back stronger for the next game yaa",M039_fctwente,@fctwente
@me35hilgers,Iyaa feel free kak,2024-12-07 03:44:00+00:00,0,https://nitter.net/fctwente/status/1865137555152249071,https://nitter.net/me35hilgers/status/1865140295698125098#m,@me35hilgers,"not the result we wanted but thanks guys, come back stronger for the next game yaa",M039_fctwente,@fctwente
@bjorncaarels89,Besselink heeft dit ook. Het word ook tijd voor een dubbelblok voor de verdediging. Besselink en sadilek met z'n type middenveld waren we afgelopen jaren zo succesvol. 2 echte zessen. Regeer is ook geen echte 6.,2024-12-07 10:05:00+00:00,0,https://nitter.net/fctwente/status/1865137555152249071,https://nitter.net/RvanDongen/status/1865257212530069607#m,@RvanDongen,"Een elftal met kleuters, niet voor het eerst. Alleen Steijn heeft gif in z'n donder. Er gaat iets mis in de opleiding en in de scouting bij @fctwente",M039_fctwente,@fctwente
@Jelle_R34,Altijd weer op de scheids afgeven. Te makkelijk weer,2024-12-06 22:29:00+00:00,1,https://nitter.net/fctwente/status/1865137555152249071,https://nitter.net/KaiVreriks/status/1865141003990004083#m,@KaiVreriks,En alsnog was de slechtste man op het veld niet van Twente kant. #arbiter,M039_fctwente,@fctwente
@KaiVreriks,Volgens mij mag je best kritisch zijn op de scheids toch? Kerel floot voor beide partijen een zware onvoldoende. Niveau van arbitrage is in Nederland gewoon erbarmelijk. Ontken het maar eens.,2024-12-07 07:23:00+00:00,0,https://nitter.net/fctwente/status/1865137555152249071,https://nitter.net/KaiVreriks/status/1865141003990004083#m,@KaiVreriks,En alsnog was de slechtste man op het veld niet van Twente kant. #arbiter,M039_fctwente,@fctwente
@neokkreemers,"Die 0-1 was fopduik, en groot verschil op de bank hé, wij kunnen gewoon Veerman, Lozano, Perisic inbrengen en De Jong, Schouten ( weer terug van blessure), Karsdorp op de bank laten.",2024-12-07 08:09:00+00:00,0,https://nitter.net/fctwente/status/1865135561733796019,https://nitter.net/DePaay/status/1865138880267042972#m,@DePaay,2-2 der Rust in of 3-1 is wel een heel groot verschil,M039_fctwente,@fctwente
@erwinmol81,"Spreek voor jezelf, droeftoeter.",2024-12-06 20:49:00+00:00,1,https://nitter.net/fctwente/status/1865135561733796019,https://nitter.net/yunhan1/status/1865135621640949763#m,@yunhan1,Wat zetten jullie jezelf voor lul zeg 😂😂,M039_fctwente,@fctwente
