author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@BijenJohn,Op Steijn na....,2024-10-06 15:41:00+00:00,0,https://nitter.net/fctwente/status/1842946914125529542,https://nitter.net/freddy_gerrits/status/1842948671476039876#m,@freddy_gerrits,"Tja, dat gebeurd zo vaak. Geen killers in het team.",M020_fctwente,@fctwente
@erwinmol81,"Stijn niet, Steijn wel",2024-10-06 20:26:00+00:00,0,https://nitter.net/fctwente/status/1842937075256934828,https://nitter.net/BertVette/status/1842940289159483862#m,@BertVette,Stijn was toch niet zo goed 🙈😎,M020_fctwente,@fctwente
@EdithVermaas,🤣🤣,2024-10-06 14:34:00+00:00,0,https://nitter.net/fctwente/status/1842934500420112399,https://nitter.net/bringDickback/status/1842935266706891089#m,@bringDickback,Dik verdiend ❤️🤍🖤,M020_fctwente,@fctwente
@Jod819,Misschien kan Rots ook mee die faalt ook continue,2024-10-06 14:32:00+00:00,1,https://nitter.net/fctwente/status/1842934500420112399,https://nitter.net/HaraldKreijns/status/1842935278585123057#m,@HaraldKreijns,Wanneer gaan we eens beginnen om die van Bergen naar een atletiek vereniging tr verkopen wat een  blindganger.,M020_fctwente,@fctwente
@HaraldKreijns,"Die kan niet rennen, wellicht naar een bowlingclub.",2024-10-06 14:33:00+00:00,0,https://nitter.net/fctwente/status/1842934500420112399,https://nitter.net/HaraldKreijns/status/1842935278585123057#m,@HaraldKreijns,Wanneer gaan we eens beginnen om die van Bergen naar een atletiek vereniging tr verkopen wat een  blindganger.,M020_fctwente,@fctwente
@WesselinkJop,Rots had die bal gewoon moeten prikken….,2024-10-06 13:23:00+00:00,1,https://nitter.net/fctwente/status/1842917134621430058,https://nitter.net/kevven03/status/1842918033968484416#m,@kevven03,Wat de brie doen wij,M020_fctwente,@fctwente
@kevven03,Eens maar Unnerstal verneukt het ook aardig.,2024-10-06 13:24:00+00:00,0,https://nitter.net/fctwente/status/1842917134621430058,https://nitter.net/kevven03/status/1842918033968484416#m,@kevven03,Wat de brie doen wij,M020_fctwente,@fctwente
@thysholdyk,Playing football,2024-10-06 12:57:00+00:00,0,https://nitter.net/fctwente/status/1842910623203553704,https://nitter.net/Rafal_Damian/status/1842911358058111033#m,@Rafal_Damian,What the fuck are yoi doing ?,M020_fctwente,@fctwente
@fctwente,"Wissels: Tyton, El Maach, Lagerbielke, Kjølø, Kuipers, Eiting, Van Hoorenbeeck, Mesbahi, Ltaief, M. Rots, Besselink.

#FEYTWE
#FCTwente",2024-10-06 11:36:00+00:00,3,https://nitter.net/fctwente/status/1842891658431533468,https://nitter.net/KristelWester4/status/1842891862677258645#m,@KristelWester4,Ricky dan,M020_fctwente,@fctwente
@Noah_Tukker,Ontbreekt wegens privé omstandigheden.,2024-10-06 11:53:00+00:00,0,https://nitter.net/fctwente/status/1842891658431533468,https://nitter.net/KristelWester4/status/1842891862677258645#m,@KristelWester4,Ricky dan,M020_fctwente,@fctwente
@KristelWester4,Ricky dan,2024-10-06 11:37:00+00:00,1,https://nitter.net/fctwente/status/1842891574411149384,https://nitter.net/fctwente/status/1842891658431533468#m,@fctwente,"Wissels: Tyton, El Maach, Lagerbielke, Kjølø, Kuipers, Eiting, Van Hoorenbeeck, Mesbahi, Ltaief, M. Rots, Besselink.

#FEYTWE
#FCTwente",M020_fctwente,@fctwente
@FCVF_7,Kunnen aanvallend vrijwel niks brengen dus.,2024-10-06 11:43:00+00:00,0,https://nitter.net/fctwente/status/1842891574411149384,https://nitter.net/fctwente/status/1842891658431533468#m,@fctwente,"Wissels: Tyton, El Maach, Lagerbielke, Kjølø, Kuipers, Eiting, Van Hoorenbeeck, Mesbahi, Ltaief, M. Rots, Besselink.

#FEYTWE
#FCTwente",M020_fctwente,@fctwente
@HustleSide56674,@PaulLassche weet jij wat er met Vennegoor of Hesselink aan de hand is?,2024-10-06 11:50:00+00:00,0,https://nitter.net/fctwente/status/1842891574411149384,https://nitter.net/fctwente/status/1842891658431533468#m,@fctwente,"Wissels: Tyton, El Maach, Lagerbielke, Kjølø, Kuipers, Eiting, Van Hoorenbeeck, Mesbahi, Ltaief, M. Rots, Besselink.

#FEYTWE
#FCTwente",M020_fctwente,@fctwente
