author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@DjThaWesz,Die hi de foto gemaakt.,2024-12-22 21:31:00+00:00,0,https://nitter.net/PSV/status/1870940877654298633,https://nitter.net/SeppSpeelt21/status/1870941115710578879#m,@SeppSpeelt21,Zonder Peter geen familie,M046_PSV,@PSV
@ITSALLMIKOLAJ,What's happening where is he going?,2024-12-23 02:23:00+00:00,0,https://nitter.net/PSV/status/1870863014708339063,https://nitter.net/Catani_NL/status/1870950267723665533#m,@Catani_NL,"This is PSV, thanks family Lozano! ❤️🤍 you will be missed.",M046_PSV,@PSV
@Robinhoo040,Komt als jullie rechtsbuiten is ontsnapt uit de kontzak van Mauro,2024-12-22 17:26:00+00:00,1,https://nitter.net/PSV/status/1870863014708339063,https://nitter.net/AltijdObjectief/status/1870868725899178034#m,@AltijdObjectief,Geen Feyenoord goaltune?,M046_PSV,@PSV
@AltijdObjectief,"Heeft Mauro goed gedaan hoor. Maar Lozano hoort een beter afscheid te krijgen dan de Feyenoord goaltune en een simpel, 3e Klas achtig spandoekje.",2024-12-22 17:27:00+00:00,1,https://nitter.net/PSV/status/1870863014708339063,https://nitter.net/AltijdObjectief/status/1870868725899178034#m,@AltijdObjectief,Geen Feyenoord goaltune?,M046_PSV,@PSV
@WattEenClub,Hebben ze gescoord dan?,2024-12-22 17:24:00+00:00,0,https://nitter.net/PSV/status/1870863014708339063,https://nitter.net/AltijdObjectief/status/1870868725899178034#m,@AltijdObjectief,Geen Feyenoord goaltune?,M046_PSV,@PSV
@ShayMuzikk,Heel veel pijn he?,2024-12-25 12:46:00+00:00,0,https://nitter.net/PSV/status/1870863014708339063,https://nitter.net/AltijdObjectief/status/1870868725899178034#m,@AltijdObjectief,Geen Feyenoord goaltune?,M046_PSV,@PSV
@Danny83j,Haha boooos,2024-12-22 17:06:00+00:00,1,https://nitter.net/PSV/status/1870863014708339063,https://nitter.net/AltijdObjectief/status/1870868725899178034#m,@AltijdObjectief,Geen Feyenoord goaltune?,M046_PSV,@PSV
@AltijdObjectief,Zo boos.,2024-12-22 17:28:00+00:00,0,https://nitter.net/PSV/status/1870863014708339063,https://nitter.net/AltijdObjectief/status/1870868725899178034#m,@AltijdObjectief,Geen Feyenoord goaltune?,M046_PSV,@PSV
@Elchino089,No podía faltar el pendejo.,2024-12-22 18:33:00+00:00,2,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/eduvrdo_02/status/1870886799477743793#m,@eduvrdo_02,"Pobre cabrón, siempre fue la sombra de pulisic",M046_PSV,@PSV
@rodrigo50392274,De hecho llego a tener mejor estadísticas que el,2024-12-23 09:15:00+00:00,0,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/eduvrdo_02/status/1870886799477743793#m,@eduvrdo_02,"Pobre cabrón, siempre fue la sombra de pulisic",M046_PSV,@PSV
@etc_o_x,Como olvidar el gran mundial de Pulisic en el 2018 🤣. Sin duda alguna uno de lso momentos mas sublimes de team USA.,2024-12-24 01:59:00+00:00,0,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/eduvrdo_02/status/1870886799477743793#m,@eduvrdo_02,"Pobre cabrón, siempre fue la sombra de pulisic",M046_PSV,@PSV
@pitsasafrost,Este wey HAJAJAJA,2024-12-22 19:38:00+00:00,0,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/eduvrdo_02/status/1870886799477743793#m,@eduvrdo_02,"Pobre cabrón, siempre fue la sombra de pulisic",M046_PSV,@PSV
@2793b92e5cef432,"Y que ha ganado pulisic, cuantos titulos tiene? El chuky tiene una liga en Italia, una copa y 2 en Holanda y tú idolo? Ves y cromas.ela",2024-12-22 21:34:00+00:00,2,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/eduvrdo_02/status/1870886799477743793#m,@eduvrdo_02,"Pobre cabrón, siempre fue la sombra de pulisic",M046_PSV,@PSV
@eduvrdo_02,Una champions JAJAJAJAJAJAJA,2024-12-23 01:08:00+00:00,0,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/eduvrdo_02/status/1870886799477743793#m,@eduvrdo_02,"Pobre cabrón, siempre fue la sombra de pulisic",M046_PSV,@PSV
@Sugarman_21,That’s his level,2024-12-22 18:41:00+00:00,0,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/HouyXXI/status/1870856100922503532#m,@HouyXXI,So weird he’s going to MLS,M046_PSV,@PSV
@Brendaw1981,Misschien afgesproken he?,2024-12-22 17:00:00+00:00,0,https://nitter.net/PSV/status/1870855872014098533,https://nitter.net/Bianca251270/status/1870857787418288217#m,@Bianca251270,"Wát ontzettend jammer dat hij maar zó weinig tijd kreeg!
Eigenlijk wel een smetje op Bosz' blazoen. 
#lozano #psvfey",M046_PSV,@PSV
@SportFanatic199,Nee wij zijn gewoon echt heel slecht met onze clown trainer,2024-12-22 14:58:00+00:00,0,https://nitter.net/PSV/status/1870846150703735118,https://nitter.net/IanM2003_/status/1870846230915612767#m,@IanM2003_,JONGENS WAT ZIJN WE GOEDD 😍😍,M046_PSV,@PSV
@SportFanatic199,Komt niet door psv kan ik je vertellen.,2024-12-22 14:25:00+00:00,1,https://nitter.net/PSV/status/1870837225199411255,https://nitter.net/dutchLAGalaxy/status/1870837841464340741#m,@dutchLAGalaxy,Fantastische 1e helft feyenoord komt er totaal niet aan te pas.,M046_PSV,@PSV
