author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Rickystortaap,Rijsdijk is al weg,2024-11-03 15:41:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853095975130132541,https://nitter.net/ShedddPosting/status/1853096799973576740#m,@ShedddPosting,RIJSDIJK OUT,M032_SpartaRotterdam,@SpartaRotterdam
@EJBos1969,Het niveau van de supporter is nog lager dan het spel😂,2024-11-03 18:20:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853095975130132541,https://nitter.net/ShedddPosting/status/1853096799973576740#m,@ShedddPosting,RIJSDIJK OUT,M032_SpartaRotterdam,@SpartaRotterdam
@Rickystortaap,Meen je dit Sparta heeft het prima gedaan maar de @KNVB moet gewoon die Joey kooi weg sturen uit de eredivisie,2024-11-03 15:40:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853095975130132541,https://nitter.net/RebelSjors/status/1853096429419393414#m,@RebelSjors,"Hele wedstrijd weer naar niks zitten kijken.
Steijn begint met Sparta op de 13e plaats.",M032_SpartaRotterdam,@SpartaRotterdam
@EJBos1969,Yes 👌,2024-11-03 18:21:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853095975130132541,https://nitter.net/RvM599410438829/status/1853098523530543193#m,@RvM599410438829,Pleuren eruit,M032_SpartaRotterdam,@SpartaRotterdam
@BakkerHenny,"Dit is die tovenaar trouwens, Catweezel. ""I can fly"""".",2024-11-03 18:27:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853095975130132541,https://nitter.net/BakkerHenny/status/1853141520540487819#m,@BakkerHenny,"Trainer Steijn toont wel ballen hoor door terug te gaan naar Sparta. Meneer Nijkamp had u niet beter ""de tovenaar van Saburac"" kunnen aanstellen? (* "" I can fly "") 
* dan krijgt de selectie misschien weer vleugels. 
Succes trainer, het wordt weer een moeilijk seizoen voor u.",M032_SpartaRotterdam,@SpartaRotterdam
@EJBos1969,🤡,2024-11-03 18:21:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853095975130132541,https://nitter.net/Bold1967/status/1853113913149141358#m,@Bold1967,Sparta verliest van Kooy,M032_SpartaRotterdam,@SpartaRotterdam
@EJBos1969,🤡 was diep rood,2024-11-03 14:59:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853088977273696555,https://nitter.net/JanAmbachtsheer/status/1853089421328855327#m,@JanAmbachtsheer,Kooij 🤢,M032_SpartaRotterdam,@SpartaRotterdam
@HansGebuis1,"Altijd als wij het Stadion binnenvallen hoor je dat spelers niet meedoen! Nu weer Lauritsen, Negli",2024-11-03 12:53:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853051729647960408,https://nitter.net/Dave_1888_2/status/1853056180760760448#m,@Dave_1888_2,Lauritsen nog niet fit na de tik op zijn enkel?,M032_SpartaRotterdam,@SpartaRotterdam
@Thijs010,Laten we t hopen Ton!,2024-11-03 11:36:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1853018427633373612,https://nitter.net/leetsaK/status/1853036242901877143#m,@leetsaK,"Prima assistent.
Eindelijk.
We gaan weer ons eigen Spartaanse straat(vecht)voetbal spelen.
Weg met de grauwsluier.
Te beginnen vanmiddag.
Heb er best een goed gevoel bij.",M032_SpartaRotterdam,@SpartaRotterdam
@leetsaK,"Tuurlijk...je kan veel meer uit deze spelersgroep halen.
En daar gaan we vanmiddag mee beginnen.",2024-11-03 11:37:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1853018427633373612,https://nitter.net/leetsaK/status/1853036242901877143#m,@leetsaK,"Prima assistent.
Eindelijk.
We gaan weer ons eigen Spartaanse straat(vecht)voetbal spelen.
Weg met de grauwsluier.
Te beginnen vanmiddag.
Heb er best een goed gevoel bij.",M032_SpartaRotterdam,@SpartaRotterdam
@VTweeterist,Omdat Steijn niet langer wilde. Die wil laten zien wat die kan en daarna meteen een stap hogerop.,2024-11-03 15:55:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853018427633373612,https://nitter.net/Dave_1888_2/status/1853024610632999405#m,@Dave_1888_2,"Eindelijk weer uitkijken naar fris en strijdbaar voetbal!!
Alleen is dat contract een beetje karig Sparta. Steijn wilde toch gaan bouwen aan iets moois bij Sparta? Waarom dan niet gelijk 5 jaar zonder clausules vastleggen?",M032_SpartaRotterdam,@SpartaRotterdam
@ps_redux,,2024-11-03 20:49:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1853018427633373612,https://nitter.net/Dave_1888_2/status/1853024610632999405#m,@Dave_1888_2,"Eindelijk weer uitkijken naar fris en strijdbaar voetbal!!
Alleen is dat contract een beetje karig Sparta. Steijn wilde toch gaan bouwen aan iets moois bij Sparta? Waarom dan niet gelijk 5 jaar zonder clausules vastleggen?",M032_SpartaRotterdam,@SpartaRotterdam
@LuukDM,Man vergeet wat Steijn met Sparta heeft gedaan💀,2024-11-02 21:48:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/KlasseSjeune/status/1852823850104295746#m,@KlasseSjeune,Gecondoleerd,M032_SpartaRotterdam,@SpartaRotterdam
@charles_steene,Dat is precies het spel wat Sparta moet spelen met de spits die ze hebben,2024-11-03 11:07:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/GroenpowerG/status/1852846606363594945#m,@GroenpowerG,De trainer eruit gooien omdat het spel niet om aan te zien is en vervolgens steijn aannemen. Lange ballen fc. Lekker Gerrardje,M032_SpartaRotterdam,@SpartaRotterdam
@GroenpowerG,Het gaat mij erom hoe ze met Rijswijk zijn omgegaan. Dat is gewoon schandalig.,2024-11-03 21:23:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/GroenpowerG/status/1852846606363594945#m,@GroenpowerG,De trainer eruit gooien omdat het spel niet om aan te zien is en vervolgens steijn aannemen. Lange ballen fc. Lekker Gerrardje,M032_SpartaRotterdam,@SpartaRotterdam
@ps_redux,Langûh ballûh naar voorâh gooie,2024-11-03 02:17:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/GroenpowerG/status/1852846606363594945#m,@GroenpowerG,De trainer eruit gooien omdat het spel niet om aan te zien is en vervolgens steijn aannemen. Lange ballen fc. Lekker Gerrardje,M032_SpartaRotterdam,@SpartaRotterdam
@Eric32364350,"Juist ,zo is het.",2024-11-03 06:44:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/VolendamFemin/status/1852876089594454476#m,@VolendamFemin,"Veel negatieve reacties, maar clubs zijn zo slecht te vergelijken met elkaar. Ja bij Ajax was het een mismatch van heb ik jou daar. Maar wellicht zijn Sparta en Steijn gewoon wél een goede match, in het verleden iig wel. Logische keuze (zonder dat het garanties geeft) #SPAUTR",M032_SpartaRotterdam,@SpartaRotterdam
@DerBanksitzer,Janken.,2024-11-02 21:39:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/3eHelftHooligan/status/1852826112411177292#m,@3eHelftHooligan,"Uitsupporters verbod NAC in december, omdat Steijntje zich zo bedreigd voelt😢",M032_SpartaRotterdam,@SpartaRotterdam
@3eHelftHooligan,Altijd met ons bezig.,2024-11-02 22:34:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/3eHelftHooligan/status/1852826112411177292#m,@3eHelftHooligan,"Uitsupporters verbod NAC in december, omdat Steijntje zich zo bedreigd voelt😢",M032_SpartaRotterdam,@SpartaRotterdam
@Fariolief,"Kutzooi, nu moet ik een andere nam",2024-11-02 21:37:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/NietSjaakSwart/status/1852826786393977278#m,@NietSjaakSwart,@stoisteijns,M032_SpartaRotterdam,@SpartaRotterdam
@NietSjaakSwart,VariantjeFarioli,2024-11-02 21:37:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1852822206562091024,https://nitter.net/NietSjaakSwart/status/1852826786393977278#m,@NietSjaakSwart,@stoisteijns,M032_SpartaRotterdam,@SpartaRotterdam
