author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@FRJacco,"Misschien  een idee  om met  ""komen wij uit Rotterdam"" te stoppen  in samenwerking met de spelers",2025-04-12 18:19:00+00:00,1,https://nitter.net/Feyenoord/status/1911117723473502480,https://nitter.net/1908FR1937/status/1911118611982557640#m,@1908FR1937,Word er wel iets teruggezegd? Denk het niet 😂😂,M079_Feyenoord,@Feyenoord
@1908FR1937,"Steken alleen de handen uit, dit slaat echt nergens meer op hoor 🤣",2025-04-12 18:20:00+00:00,0,https://nitter.net/Feyenoord/status/1911117723473502480,https://nitter.net/1908FR1937/status/1911118611982557640#m,@1908FR1937,Word er wel iets teruggezegd? Denk het niet 😂😂,M079_Feyenoord,@Feyenoord
@iiilse97,"Met zo weinig Nederlandse spelers wordt het inderdaad steeds minder. 😂 
“Oh als ze stil zijn moeten we onze handen hoog doen”",2025-04-12 18:27:00+00:00,0,https://nitter.net/Feyenoord/status/1911117723473502480,https://nitter.net/1908FR1937/status/1911118611982557640#m,@1908FR1937,Word er wel iets teruggezegd? Denk het niet 😂😂,M079_Feyenoord,@Feyenoord
@DamianW9018,"Tyf jij lekker op tering kneus, Hoop dat je al je geld verloren hebt",2025-04-12 16:33:00+00:00,0,https://nitter.net/Feyenoord/status/1911094563474935881,https://nitter.net/FCB_stillrising/status/1911094625806275010#m,@FCB_stillrising,You bottled the league,M079_Feyenoord,@Feyenoord
@Bankai_Susanoo,???,2025-04-12 16:32:00+00:00,0,https://nitter.net/Feyenoord/status/1911094563474935881,https://nitter.net/FCB_stillrising/status/1911094625806275010#m,@FCB_stillrising,You bottled the league,M079_Feyenoord,@Feyenoord
@BaardewijkThom,Homo,2025-04-12 16:35:00+00:00,0,https://nitter.net/Feyenoord/status/1911094563474935881,https://nitter.net/FCB_stillrising/status/1911094625806275010#m,@FCB_stillrising,You bottled the league,M079_Feyenoord,@Feyenoord
@FastSk1LLz,Ja Don Dennis kan wel wat.,2025-04-12 16:04:00+00:00,0,https://nitter.net/Feyenoord/status/1911087057268531265,https://nitter.net/IgorPaksoi/status/1911087416686887123#m,@IgorPaksoi,"1,5 miljoen 😯",M079_Feyenoord,@Feyenoord
@feyenoordfanaat,Moeder is gehaald door Ruijl. Dtk heeft niks  gedaan. Behalve op de foto gaan.,2025-04-12 16:47:00+00:00,0,https://nitter.net/Feyenoord/status/1911087057268531265,https://nitter.net/Dylans274/status/1911087925242036373#m,@Dylans274,,M079_Feyenoord,@Feyenoord
@SportFanatic199,Z’n voet wordt aangetikt op moment dat milambo naar links wilt,2025-04-12 16:03:00+00:00,0,https://nitter.net/Feyenoord/status/1911086474193150344,https://nitter.net/baar_barend/status/1911087095877160984#m,@baar_barend,Ik ben voor Feyenoord maar hoe is dit een strafschop?,M079_Feyenoord,@Feyenoord
@wiseguy49,Hij veegt hem waardoor Milambo valt. Dat je verbaasd bent komt omdat Feyenoord bijna nooit een strafschop mee krijgt.,2025-04-12 16:47:00+00:00,0,https://nitter.net/Feyenoord/status/1911086474193150344,https://nitter.net/baar_barend/status/1911087095877160984#m,@baar_barend,Ik ben voor Feyenoord maar hoe is dit een strafschop?,M079_Feyenoord,@Feyenoord
@Sven_Waltersson,"Makkelijk gegeven zegt ie, hij mag blij zijn dat zn onderbeen er nog aan zit man!",2025-04-12 16:07:00+00:00,1,https://nitter.net/Feyenoord/status/1911086474193150344,https://nitter.net/heho77/status/1911087153246859713#m,@heho77,"Eerlijk is eerlijk, makkelijk gegeven. Zit het eens mee met de VAR 😋",M079_Feyenoord,@Feyenoord
@heho77,😂😂,2025-04-12 16:10:00+00:00,0,https://nitter.net/Feyenoord/status/1911086474193150344,https://nitter.net/heho77/status/1911087153246859713#m,@heho77,"Eerlijk is eerlijk, makkelijk gegeven. Zit het eens mee met de VAR 😋",M079_Feyenoord,@Feyenoord
