author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@PSV,"Een aantal restricties blijft echter overeind, zoals een gebiedsverbod en de vrijheid om je te uiten als PSV-fan.

Door de winst in het kort geding is de reputatie van PSV en haar supporters gezuiverd en dat stemt uiteraard tot tevredenheid. Ook met het oog op de wedstrijd tegen Stade Brest in december is dat een belangrijk signaal.",2024-10-19 19:53:00+00:00,11,https://nitter.net/PSV/status/1847727902613213628,https://nitter.net/Noudke/status/1847729626308817065#m,@Noudke,"Je wint, en toch mogen de supporters niet komen. Vrij knap hoe je dat klaar hebt gespeeld.",M022_PSV,@PSV
@wa_witte,veiligheid voorop aldus de Fransen.  Het is een bende in Parijs.,2024-10-19 20:02:00+00:00,0,https://nitter.net/PSV/status/1847727902613213628,https://nitter.net/Noudke/status/1847729626308817065#m,@Noudke,"Je wint, en toch mogen de supporters niet komen. Vrij knap hoe je dat klaar hebt gespeeld.",M022_PSV,@PSV
@Steven_S13,En dan gaat PSV doen alsof dit een hele overwinning is,2024-10-19 20:14:00+00:00,1,https://nitter.net/PSV/status/1847727902613213628,https://nitter.net/Noudke/status/1847729626308817065#m,@Noudke,"Je wint, en toch mogen de supporters niet komen. Vrij knap hoe je dat klaar hebt gespeeld.",M022_PSV,@PSV
@PSV,"Een aantal restricties blijft echter overeind, zoals een gebiedsverbod en de vrijheid om je te uiten als PSV-fan.

Door de winst in het kort geding is de reputatie van PSV en haar supporters gezuiverd en dat stemt uiteraard tot tevredenheid. Ook met het oog op de wedstrijd tegen Stade Brest in december is dat een belangrijk signaal.",2024-10-19 19:53:00+00:00,11,https://nitter.net/PSV/status/1847727902613213628,https://nitter.net/NFTexpl0rer_/status/1847742811694911587#m,@NFTexpl0rer_,Misschien moeten we om een bus verwedstrijd te vermijden een totalen inversie plaatsvinden... Just zeggen.,M022_PSV,@PSV
@tendmex,Lees even je tweet na. Ik snap er niks van.,2024-10-20 08:37:00+00:00,0,https://nitter.net/PSV/status/1847727902613213628,https://nitter.net/NFTexpl0rer_/status/1847742811694911587#m,@NFTexpl0rer_,Misschien moeten we om een bus verwedstrijd te vermijden een totalen inversie plaatsvinden... Just zeggen.,M022_PSV,@PSV
@Steven_S13,"Dit stemt godverdomme helemaal niet tot tevredenheid stelletje lamme flikkers, maak je eens hard voor de supporters in plaats van hier ""tevreden mee te zijn""",2024-10-19 19:58:00+00:00,2,https://nitter.net/PSV/status/1847727708396032200,https://nitter.net/Steven_S13/status/1847728763741597928#m,@Steven_S13,"Hahahahahaha wat een schandaal dit. En dan wegstoppen ""met het oog op Brest uit"".",M022_PSV,@PSV
@Steven_S13,"""ingewikkeld verhaal met toch een vervelende uitkomst""

Ja dat zal wel weer, ze zullen ook eens een keer hun nek uitsteken voor de supporters",2024-10-19 20:01:00+00:00,0,https://nitter.net/PSV/status/1847727708396032200,https://nitter.net/Steven_S13/status/1847728763741597928#m,@Steven_S13,"Hahahahahaha wat een schandaal dit. En dan wegstoppen ""met het oog op Brest uit"".",M022_PSV,@PSV
@Wyatt_Moonbull,Wees blij dat jullie een kort ding hebben,2024-10-19 20:22:00+00:00,0,https://nitter.net/PSV/status/1847727708396032200,https://nitter.net/Steven_S13/status/1847728763741597928#m,@Steven_S13,"Hahahahahaha wat een schandaal dit. En dan wegstoppen ""met het oog op Brest uit"".",M022_PSV,@PSV
@FrankPrins8,Til is ook een maatennaaier net zoals de rest van voetballend Nederland.,2024-10-19 19:56:00+00:00,1,https://nitter.net/PSV/status/1847717163253330029,https://nitter.net/luukadona/status/1847722781317660827#m,@luukadona,Voor mij was Til de ⭐️ of the day. Was bij alle belangrijke momenten betrokken (incl. de rode kaart).,M022_PSV,@PSV
@2021Psv,Normaal doen. Dwaas.,2024-10-19 18:42:00+00:00,1,https://nitter.net/PSV/status/1847707863768011194,https://nitter.net/BraadworsVan/status/1847708133881524398#m,@BraadworsVan,Kan die chocolade bol niet in alkmaar blijven?,M022_PSV,@PSV
