author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@JanW23,Dat zeiden wij dus ook. De muziek had even uit gemoeten.,2025-01-26 00:01:00+00:00,1,https://nitter.net/fcgroningen/status/1883290397163798816,https://nitter.net/koeeennnnw/status/1883295619831541908#m,@koeeennnnw,Kan de stadion dj op zulke momenten ook even de muziek uitzetten?,M052_fcgroningen,@fcgroningen
@deroekoe,"Ja helemaal mee eens. De muziek keuze voor de wedstrijd en in de rust heel goed, maar zulke momenten even uit.",2025-01-26 00:26:00+00:00,0,https://nitter.net/fcgroningen/status/1883290397163798816,https://nitter.net/koeeennnnw/status/1883295619831541908#m,@koeeennnnw,Kan de stadion dj op zulke momenten ook even de muziek uitzetten?,M052_fcgroningen,@fcgroningen
@eustepaark89928,Als je daar nu Saksische vlaggen van maakt dan klopt ie.,2025-01-26 09:36:00+00:00,0,https://nitter.net/fcgroningen/status/1883275881810198566,https://nitter.net/CSuperfrysk/status/1883299431434658180#m,@CSuperfrysk,🇩🇪🇩🇪Groningen🇩🇪🇩🇪,M052_fcgroningen,@fcgroningen
@nxl_sz,Ik hoor heel veel van mensen dat die het niet overleefd heeft,2025-01-25 23:41:00+00:00,0,https://nitter.net/fcgroningen/status/1883241564195135696,https://nitter.net/lucanl2/status/1883262489934401580#m,@lucanl2,Mogen wij een update weer bij kennis en ziekenhuis gebracht of wordt dat later bekent gemaakt,M052_fcgroningen,@fcgroningen
@Azis064,Wat vreselijk. 😞,2025-01-26 09:36:00+00:00,0,https://nitter.net/fcgroningen/status/1883241564195135696,https://nitter.net/Azis064/status/1883317241577619482#m,@Azis064,Goed dat jullie dit omriepen. En ook dat de situatie onder controle was. 👍🏼,M052_fcgroningen,@fcgroningen
@verzeildgeraakt,dit zijn alle jongens uit de FC opleiding. overigens spelen er 0 friezen bij hoerenveen,2025-01-25 13:17:00+00:00,1,https://nitter.net/fcgroningen/status/1883107548397547675,https://nitter.net/Dirk_WG/status/1883111583213302020#m,@Dirk_WG,🤔 volgens de foto 10 van de FC tegen 11 Friezen 🤷‍♂️🙄,M052_fcgroningen,@fcgroningen
@Jeff05011,Bescherm eerst je eigen stadion maar eens🤣🤣,2025-01-25 10:41:00+00:00,1,https://nitter.net/fcgroningen/status/1883054700192268506,https://nitter.net/RoyHeerenveen/status/1883093469809475738#m,@RoyHeerenveen,Wat een angstaanjagend filmpje… 😂😂,M052_fcgroningen,@fcgroningen
@Braziliano38196,Ik als ik het ALS binnen loop en precies vind waar ik naar zocht,2025-01-26 07:29:00+00:00,0,https://nitter.net/fcgroningen/status/1883054700192268506,https://nitter.net/cyclia/status/1883109348920225792#m,@cyclia,ik als ik in de HEMA precies tegenkom waar ik naar zocht,M052_fcgroningen,@fcgroningen
@luvanva,Officiële stadsvlag Groningen is wit groen wit.,2025-01-25 13:26:00+00:00,1,https://nitter.net/fcgroningen/status/1883054700192268506,https://nitter.net/Rwilbrink/status/1883109686070985012#m,@Rwilbrink,Hoort die vlag niet groen wit te zijn ipv van wit groen,M052_fcgroningen,@fcgroningen
@Rwilbrink,Ah ok wist ik oprecht niet,2025-01-29 19:31:00+00:00,0,https://nitter.net/fcgroningen/status/1883054700192268506,https://nitter.net/Rwilbrink/status/1883109686070985012#m,@Rwilbrink,Hoort die vlag niet groen wit te zijn ipv van wit groen,M052_fcgroningen,@fcgroningen
@goodfella1900,Jullie rennen in je eigen gracht voor ons sjap,2025-01-25 17:02:00+00:00,0,https://nitter.net/fcgroningen/status/1883054700192268506,https://nitter.net/howbizarre23/status/1883180079376928982#m,@howbizarre23,Altijd maar weer praatjes in Groningen maar ondertussen al 7 jaar niet meer gewonnen van ons,M052_fcgroningen,@fcgroningen
@sceafa_studios,Wat praat je voor poep man? X groeit nog steeds qua users en die vreselijk irritante huilstruiken die naar de blauwe lucht voor deugers vertrekken worden hier amper tot niet gemist.,2025-01-25 00:03:00+00:00,2,https://nitter.net/fcgroningen/status/1882881062235521532,https://nitter.net/eitje123456/status/1882919721160589463#m,@eitje123456,"Wanneer worden jullie actief op BlueSky. Velen haken hier af, je kunt beter nu het account op BlueSky opbouwen!",M052_fcgroningen,@fcgroningen
@eitje123456,"Kijk, dat mis ik dus niet. Blauwe vinkjes die niet normaal kunnen communiceren. Groeit X nog? Ja? Musk deelt namelijk geen data meer over het aantal gebruikers. En als het al groeit zijn dat dubbele nep gebruikers, zoals ik.",2025-01-25 08:39:00+00:00,0,https://nitter.net/fcgroningen/status/1882881062235521532,https://nitter.net/eitje123456/status/1882919721160589463#m,@eitje123456,"Wanneer worden jullie actief op BlueSky. Velen haken hier af, je kunt beter nu het account op BlueSky opbouwen!",M052_fcgroningen,@fcgroningen
@blecram,Wat een onzin 🤔,2025-01-24 22:38:00+00:00,1,https://nitter.net/fcgroningen/status/1882881062235521532,https://nitter.net/eitje123456/status/1882919721160589463#m,@eitje123456,"Wanneer worden jullie actief op BlueSky. Velen haken hier af, je kunt beter nu het account op BlueSky opbouwen!",M052_fcgroningen,@fcgroningen
@eitje123456,Waarom is dat onzin?,2025-01-25 08:35:00+00:00,0,https://nitter.net/fcgroningen/status/1882881062235521532,https://nitter.net/eitje123456/status/1882919721160589463#m,@eitje123456,"Wanneer worden jullie actief op BlueSky. Velen haken hier af, je kunt beter nu het account op BlueSky opbouwen!",M052_fcgroningen,@fcgroningen
