author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@AggieRobben06,🤡🤡,2024-10-31 09:06:00+00:00,1,https://nitter.net/Feyenoord/status/1851710939898216533,https://nitter.net/Sakiientje/status/1851747063504965790#m,@Sakiientje,❌️❌️❌️❤️🙋🏻‍♀️,M010_Feyenoord,@Feyenoord
@Sakiientje,,2024-10-31 15:26:00+00:00,0,https://nitter.net/Feyenoord/status/1851710939898216533,https://nitter.net/Sakiientje/status/1851747063504965790#m,@Sakiientje,❌️❌️❌️❤️🙋🏻‍♀️,M010_Feyenoord,@Feyenoord
@horneman_hans,Kijk zo'n linkse hypocriete hufter past precies bij jullie. Achterbaks ventje.,2024-10-31 17:58:00+00:00,0,https://nitter.net/Feyenoord/status/1851710939898216533,https://nitter.net/Sakiientje/status/1851747063504965790#m,@Sakiientje,❌️❌️❌️❤️🙋🏻‍♀️,M010_Feyenoord,@Feyenoord
@JacksteitMarcel,Vuile smerige……,2024-11-01 09:23:00+00:00,0,https://nitter.net/Feyenoord/status/1851710939898216533,https://nitter.net/Sakiientje/status/1851747063504965790#m,@Sakiientje,❌️❌️❌️❤️🙋🏻‍♀️,M010_Feyenoord,@Feyenoord
@jongejonga,"En geen wanklank gehoord! Sterker nog, helemaal niets gehoord.",2024-10-30 23:02:00+00:00,0,https://nitter.net/Feyenoord/status/1851710939898216533,https://nitter.net/Rene51945738641/status/1851711375732535651#m,@Rene51945738641,"Tot ver in de 80ste minuut lang blijven zitten, chapeau!",M010_Feyenoord,@Feyenoord
@mittax89,Whaha die is goed 🤣🤣,2024-10-31 10:15:00+00:00,0,https://nitter.net/Feyenoord/status/1851710939898216533,https://nitter.net/Mauzzi5/status/1851718473287962715#m,@Mauzzi5,"Het “legioen” is met
Pensioen 😂",M010_Feyenoord,@Feyenoord
@DannySling46716,Ongekend dat hij hem laat staan ....,2024-10-30 19:21:00+00:00,1,https://nitter.net/Feyenoord/status/1851700474161893492,https://nitter.net/SPRPP010/status/1851701070420152828#m,@SPRPP010,Wellenreuther kk mongool,M010_Feyenoord,@Feyenoord
@EmmenForlife,Jou taal echt ongeloofelijk sw niet ouder dan 11,2024-10-30 19:39:00+00:00,0,https://nitter.net/Feyenoord/status/1851700474161893492,https://nitter.net/SPRPP010/status/1851701070420152828#m,@SPRPP010,Wellenreuther kk mongool,M010_Feyenoord,@Feyenoord
@appelminttpuur,Lekker,2024-10-30 19:14:00+00:00,0,https://nitter.net/Feyenoord/status/1851700474161893492,https://nitter.net/SPRPP010/status/1851701070420152828#m,@SPRPP010,Wellenreuther kk mongool,M010_Feyenoord,@Feyenoord
@ClankaTime,@MakeItAQuote,2024-10-31 08:33:00+00:00,1,https://nitter.net/Feyenoord/status/1851700474161893492,https://nitter.net/SPRPP010/status/1851701070420152828#m,@SPRPP010,Wellenreuther kk mongool,M010_Feyenoord,@Feyenoord
