author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@leetsaK,"Ja hij loopt vaak vrij..maar de bal komt nooit of te laat.
Achterin spelen er teveel met poep in de broek..
De opbouw centraal direct naar het middenveld ontbreekt.
Ja zo speel je inderdaad tegen jezelf",2024-10-19 18:15:00+00:00,https://nitter.net/leetsaK/status/1847703172812251572#m,0,https://nitter.net/SpartaRotterdam/status/1847701265012392228,@SpartaRotterdam,M021,@SpartaRotterdam
@poot_ruud,"Ik vond de Spartanen wel goed met name Vito van Crooy, Mario Engels  Namli, Mijnans.
Meer kan ik niet bedenken.",2024-10-20 21:46:00+00:00,https://nitter.net/poot_ruud/status/1848118726249300053#m,0,https://nitter.net/SpartaRotterdam/status/1847701265012392228,@SpartaRotterdam,M021,@SpartaRotterdam
@BakkerHenny,V E R S C H R I K K E L I  J K,2024-10-20 06:53:00+00:00,https://nitter.net/BakkerHenny/status/1847893787080589486#m,0,https://nitter.net/SpartaRotterdam/status/1847701265012392228,@SpartaRotterdam,M021,@SpartaRotterdam
@Bowser43044441,Slaat die Higler alsjeblieft op z’n muil,2024-10-19 16:29:00+00:00,https://nitter.net/Bowser43044441/status/1847676470878974242#m,0,https://nitter.net/SpartaRotterdam/status/1847676085598589369,@SpartaRotterdam,M021,@SpartaRotterdam
@tomviveen,Carbonell dan ook lijkt mij,2024-10-19 16:30:00+00:00,https://nitter.net/tomviveen/status/1847676623023128699#m,0,https://nitter.net/SpartaRotterdam/status/1847676085598589369,@SpartaRotterdam,M021,@SpartaRotterdam
@leetsaK,Domme actie van Mike.,2024-10-19 17:18:00+00:00,https://nitter.net/leetsaK/status/1847688747552309366#m,0,https://nitter.net/SpartaRotterdam/status/1847676085598589369,@SpartaRotterdam,M021,@SpartaRotterdam
@RagingBet,Kk mongolen,2024-10-19 16:31:00+00:00,https://nitter.net/RagingBet/status/1847676960706548058#m,1,https://nitter.net/SpartaRotterdam/status/1847676085598589369,@SpartaRotterdam,M021,@SpartaRotterdam
@Danny_T1981,Gewoon beboeten. Kost ook nog eens een schorsing.,2024-10-19 17:10:00+00:00,https://nitter.net/Danny_T1981/status/1847686655093674393#m,0,https://nitter.net/SpartaRotterdam/status/1847676085598589369,@SpartaRotterdam,M021,@SpartaRotterdam
@RvM599410438829,Oerend domme kaart,2024-10-19 18:15:00+00:00,https://nitter.net/RvM599410438829/status/1847703012308910217#m,0,https://nitter.net/SpartaRotterdam/status/1847676085598589369,@SpartaRotterdam,M021,@SpartaRotterdam
@RebelSjors,"Kayky inbrengen, hard nodig.",2024-10-19 16:12:00+00:00,https://nitter.net/RebelSjors/status/1847672294602113495#m,0,https://nitter.net/SpartaRotterdam/status/1847670706865066163,@SpartaRotterdam,M021,@SpartaRotterdam
