author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@riq1987,"Pff zeker. En dan krijgen we nog een column van Sjoerd Mossou als toetje, genieten zeg.",2024-12-15 23:19:00+00:00,https://nitter.net/riq1987/status/1868435679891407303#m,0,https://nitter.net/AZAlkmaar/status/1868430522411872504,@AZAlkmaar,M043,@AZAlkmaar
@HenkAlkmaar,💪😀,2024-12-16 16:35:00+00:00,https://nitter.net/HenkAlkmaar/status/1868696572768522372#m,0,https://nitter.net/AZAlkmaar/status/1868430522411872504,@AZAlkmaar,M043,@AZAlkmaar
@VoetbalHet,Jodenpubliek. Heel wedstrijd niet gehoord,2024-12-16 19:59:00+00:00,https://nitter.net/VoetbalHet/status/1868747737057079671#m,0,https://nitter.net/AZAlkmaar/status/1868430522411872504,@AZAlkmaar,M043,@AZAlkmaar
@RamakerNiels,Speelde een sterke wedstrijd en maakte de winnende #MOTM,2024-12-16 07:48:00+00:00,https://nitter.net/RamakerNiels/status/1868563738976252391#m,0,https://nitter.net/AZAlkmaar/status/1868414845735071821,@AZAlkmaar,M043,@AZAlkmaar
@Ireland_Soccer,Parrott ⚽️ 👏 👏,2024-12-15 21:25:00+00:00,https://nitter.net/Ireland_Soccer/status/1868407042324693383#m,0,https://nitter.net/AZAlkmaar/status/1868406176238506223,@AZAlkmaar,M043,@AZAlkmaar
@jim_button7,Trieste club dat nac,2024-12-15 20:56:00+00:00,https://nitter.net/jim_button7/status/1868399705866281245#m,0,https://nitter.net/AZAlkmaar/status/1868399427842716101,@AZAlkmaar,M043,@AZAlkmaar
@xo253123,"Ik begin de sympathy voor Martens te verliezen. Je begint met BMI, elke eerste helft speel je slecht en aan het einde gaat hij met zijn handen wapperen dat het niet snel genoeg gaat. Iedereen kijkt naar Clasie, Peer en Bommel,    gered door een bankzitter, want een armoede...",2024-12-15 21:13:00+00:00,https://nitter.net/xo253123/status/1868404024187245016#m,0,https://nitter.net/AZAlkmaar/status/1868399427842716101,@AZAlkmaar,M043,@AZAlkmaar
@KlasseAZ,Jaaaaa heerlijk,2024-12-15 20:59:00+00:00,https://nitter.net/KlasseAZ/status/1868400396093591648#m,0,https://nitter.net/AZAlkmaar/status/1868399427842716101,@AZAlkmaar,M043,@AZAlkmaar
@Alkchester,Heerlijk!!!! Ongelofelijk trots op dit team,2024-12-15 20:58:00+00:00,https://nitter.net/Alkchester/status/1868400134964621315#m,0,https://nitter.net/AZAlkmaar/status/1868399427842716101,@AZAlkmaar,M043,@AZAlkmaar
@isidroc48026877,VICTORIA EN LA VISITA...BIENN,2024-12-15 21:12:00+00:00,https://nitter.net/isidroc48026877/status/1868403771207815212#m,0,https://nitter.net/AZAlkmaar/status/1868399427842716101,@AZAlkmaar,M043,@AZAlkmaar
