author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@RickNitrauw,Komoptan!! Wij desespereren nimmer! Volgende week volle bak met zijn allen!,2024-08-24 19:03:00+00:00,https://nitter.net/RickNitrauw/status/1827421472039825462#m,0,https://nitter.net/PECZwolle/status/1827420745292767449,@PECZwolle,M004,@PECZwolle
@IngridJ35884249,"Waarom vraag je hem niet wat er aan de hand is laat nu al een maand of 9 zien, waarom er geen clubs meer voor hem komen.",2024-08-25 19:32:00+00:00,https://nitter.net/IngridJ35884249/status/1827791215896527224#m,0,https://nitter.net/PECZwolle/status/1827420745292767449,@PECZwolle,M004,@PECZwolle
@Joerk92,Niet om hem maar is die aanvoerders band geen last voor hem? Speelt volgens mij veel vrijer zonder de band. Vorig jaar zo van hem genoten. Helaas nu wel iets minder dan voorheen. Kan natuurlijk nog wel komen.,2024-08-26 20:40:00+00:00,https://nitter.net/Joerk92/status/1828170776429658196#m,0,https://nitter.net/PECZwolle/status/1827420745292767449,@PECZwolle,M004,@PECZwolle
@SJroadkillhert,Adnip voor altijd❤️,2024-08-24 19:12:00+00:00,https://nitter.net/SJroadkillhert/status/1827423864550518863#m,0,https://nitter.net/PECZwolle/status/1827420137567482315,@PECZwolle,M004,@PECZwolle
@Bossie091972,"Totaal onnodig.De backs bij PEC kan echt niet meer.
Schendelaar had z'n momentje weer helaas",2024-08-24 18:47:00+00:00,https://nitter.net/Bossie091972/status/1827417412960190656#m,0,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@AlfredvdWeide,"Schieten ons zelf weer eens flink in de voet, flink karwei nog voor Hamstra. Links en rechtsback en als Namli niet lukt vrees ik het ergste…..",2024-08-24 18:47:00+00:00,https://nitter.net/AlfredvdWeide/status/1827417444719456665#m,0,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@sam41882420,Kan Reijnders alsjeblieft oprotten💀,2024-08-24 18:44:00+00:00,https://nitter.net/sam41882420/status/1827416601458610235#m,0,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@Henry__Chess,"Helaasj... 
Gefeliciteerd @NECNuiler @JulianCw 🥳",2024-08-24 18:44:00+00:00,https://nitter.net/Henry__Chess/status/1827416746539491675#m,2,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@digimause,PEC genekt #necPEC #PECZwolle #PEColé,2024-08-24 18:46:00+00:00,https://nitter.net/digimause/status/1827417157027635676#m,0,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@outhousgerrit,"Deze mag de TS zich persoonlijk aanrekenen.
😒",2024-08-24 18:44:00+00:00,https://nitter.net/outhousgerrit/status/1827416818920702128#m,0,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@StefanSilvester,"Eigenlijk heb je genoeg aan een samenvatting,dan hoef je je minder te ergeren.Wat een treurig nivo van spel leiding.",2024-08-24 18:49:00+00:00,https://nitter.net/StefanSilvester/status/1827418046886989936#m,0,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@stlbas,Zielig mannetje die Boer 🤮,2024-08-24 18:58:00+00:00,https://nitter.net/stlbas/status/1827420190155456918#m,1,https://nitter.net/PECZwolle/status/1827416255013216748,@PECZwolle,M004,@PECZwolle
@PECZwolle,90' Thomas Buitink voor Nick Fichtinger. (1-0) #necpec,2024-08-24 18:37:00+00:00,https://nitter.net/PECZwolle/status/1827414969379324348#m,3,https://nitter.net/PECZwolle/status/1827414969379324348,@PECZwolle,M004,@PECZwolle
@Bossie091972,Poeh he gewaagde wissel,2024-08-24 18:38:00+00:00,https://nitter.net/Bossie091972/status/1827415236430745680#m,0,https://nitter.net/PECZwolle/status/1827414969379324348,@PECZwolle,M004,@PECZwolle
@Pietjuh74,😂😂😂😂😂Velios velios ….#NECPEC,2024-08-24 18:38:00+00:00,https://nitter.net/Pietjuh74/status/1827415299756269799#m,0,https://nitter.net/PECZwolle/status/1827414969379324348,@PECZwolle,M004,@PECZwolle
@vakkie24,"Verdedigend, nee toch aanvallend.. JJ maak gvd toch eens een keuze man",2024-08-24 19:10:00+00:00,https://nitter.net/vakkie24/status/1827423210000052451#m,0,https://nitter.net/PECZwolle/status/1827414969379324348,@PECZwolle,M004,@PECZwolle
@PECZwolle,90' Thomas Buitink voor Nick Fichtinger. (1-0) #necpec,2024-08-24 18:37:00+00:00,https://nitter.net/PECZwolle/status/1827414969379324348#m,3,https://nitter.net/PECZwolle/status/1827414811665428910,@PECZwolle,M004,@PECZwolle
@Bossie091972,Hoe voorspelbaar dit?,2024-08-24 18:36:00+00:00,https://nitter.net/Bossie091972/status/1827414578843808206#m,0,https://nitter.net/PECZwolle/status/1827413864180293654,@PECZwolle,M004,@PECZwolle
