author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@Lext3r,Az Alkmaar 😻😻😻,2024-12-15 22:11:00+00:00,https://nitter.net/Lext3r/status/1868418714481389733#m,0,https://nitter.net/NACnl/status/1868416860217364970,@NACnl,M043,@NACnl
@Molletje24,💛🖤💛🖤💛🖤💛🖤,2024-12-15 22:06:00+00:00,https://nitter.net/Molletje24/status/1868417341505040582#m,0,https://nitter.net/NACnl/status/1868416860217364970,@NACnl,M043,@NACnl
@riq1987,"nitter.net/NHSport_/status/186841…

Hahahaha. Tijd voor 0.0 bij NAC.",2024-12-15 22:11:00+00:00,https://nitter.net/riq1987/status/1868418730377789910#m,0,https://nitter.net/NACnl/status/1868416860217364970,@NACnl,M043,@NACnl
@HEYHEYhupNAC,Aan jankbal van Bommel en mocro Meerdink mag ik hopen.,2024-12-15 21:02:00+00:00,https://nitter.net/HEYHEYhupNAC/status/1868401254491439467#m,1,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@Alkchester,Groeten aan Kemper 👋🏻,2024-12-15 21:05:00+00:00,https://nitter.net/Alkchester/status/1868401919988990330#m,2,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@mj___87,Vervelende vent die #vanbommel,2024-12-15 20:59:00+00:00,https://nitter.net/mj___87/status/1868400600117018762#m,0,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@MeatyArxz,Jaja Mexxie Meerdink!,2024-12-15 21:13:00+00:00,https://nitter.net/MeatyArxz/status/1868404057746088001#m,1,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@KlasseAZ,Jullie hoerenmoeders,2024-12-15 20:59:00+00:00,https://nitter.net/KlasseAZ/status/1868400495150412193#m,6,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@PeterDeGrote6,Goed gedaan NAC. Jullie speelde tegen 12 man waar de eene naar de andere gewoon liet zich vallen voor niets. Echt vervelende mensen.,2024-12-15 21:39:00+00:00,https://nitter.net/PeterDeGrote6/status/1868410603427311877#m,0,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@marcospachiel,"yes, you're small",2024-12-15 21:09:00+00:00,https://nitter.net/marcospachiel/status/1868403069307986368#m,1,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@riq1987,,2024-12-15 21:10:00+00:00,https://nitter.net/riq1987/status/1868403393242210499#m,1,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@Frenk158904,Houdoe hè!,2024-12-15 21:15:00+00:00,https://nitter.net/Frenk158904/status/1868404572395647169#m,0,https://nitter.net/NACnl/status/1868400446836195474,@NACnl,M043,@NACnl
@TommmAZA,En verdiend ook 🤡,2024-12-15 20:56:00+00:00,https://nitter.net/TommmAZA/status/1868399797457367045#m,1,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@x_drogba,AZ are such twats,2024-12-15 21:01:00+00:00,https://nitter.net/x_drogba/status/1868400957186547986#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@Heron11Reiger,"Leemans met de week beter, daardoor valt op dat Janosec geen vervanger meer voor hem is. Alleen een goede trap is niet genoeg.",2024-12-15 21:15:00+00:00,https://nitter.net/Heron11Reiger/status/1868404495212036279#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@riq1987,,2024-12-15 21:11:00+00:00,https://nitter.net/riq1987/status/1868403458140692508#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@wanniewestzijde,,2024-12-15 20:57:00+00:00,https://nitter.net/wanniewestzijde/status/1868399993343906081#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@Molletje24,😓💛🖤,2024-12-15 20:59:00+00:00,https://nitter.net/Molletje24/status/1868400428427161826#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@ValentijnAzijn,Stelletje clowns daar in Breda!,2024-12-15 21:13:00+00:00,https://nitter.net/ValentijnAzijn/status/1868403951558877546#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@Heron11Reiger,Maar wat een kutploeg hebben ze met #AZ in #Alkmaar. Sterallures die nergens op slaan.,2024-12-15 21:17:00+00:00,https://nitter.net/Heron11Reiger/status/1868405135887479219#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@LW072,,2024-12-16 14:15:00+00:00,https://nitter.net/LW072/status/1868661285812048173#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@KlasseAZ,Avondje Nac bye bye!,2024-12-15 21:00:00+00:00,https://nitter.net/KlasseAZ/status/1868400856120594712#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@isidroc48026877,ANIMO..VENGA,2024-12-15 21:11:00+00:00,https://nitter.net/isidroc48026877/status/1868403631340523844#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@riq1987,"nitter.net/NHSport_/status/186841…

Wat een volk, genieten 😁😂",2024-12-15 21:54:00+00:00,https://nitter.net/riq1987/status/1868414367529930821#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@ChengjieJ13623,i have to say your club is really successful in profit of revenue share from BETs company.,2024-12-15 20:59:00+00:00,https://nitter.net/ChengjieJ13623/status/1868400487923646821#m,0,https://nitter.net/NACnl/status/1868399496989642865,@NACnl,M043,@NACnl
@Adriaantje74,Kutzooi..,2024-12-15 20:51:00+00:00,https://nitter.net/Adriaantje74/status/1868398415249547698#m,0,https://nitter.net/NACnl/status/1868398224362426801,@NACnl,M043,@NACnl
@x_drogba,Midfield had a fucking shocker,2024-12-15 20:51:00+00:00,https://nitter.net/x_drogba/status/1868398595910873236#m,0,https://nitter.net/NACnl/status/1868398224362426801,@NACnl,M043,@NACnl
@PaulMoerland,Typisch NAC! Doorzakken doen we in de kroeg niet in de 94ste minuut …,2024-12-15 20:52:00+00:00,https://nitter.net/PaulMoerland/status/1868398639258734911#m,0,https://nitter.net/NACnl/status/1868398224362426801,@NACnl,M043,@NACnl
@Stoneslucas80,Keepertje toch,2024-12-15 20:56:00+00:00,https://nitter.net/Stoneslucas80/status/1868399649465442806#m,0,https://nitter.net/NACnl/status/1868398224362426801,@NACnl,M043,@NACnl
@hansgla,Hier had Martens WEL gelijk,2024-12-15 20:47:00+00:00,https://nitter.net/hansgla/status/1868397583909228920#m,0,https://nitter.net/NACnl/status/1868397212402852231,@NACnl,M043,@NACnl
@mark_roovers,WAT EEN AANFLUITING WEER @KNVB,2024-12-15 20:45:00+00:00,https://nitter.net/mark_roovers/status/1868396934630891577#m,1,https://nitter.net/NACnl/status/1868396738513440794,@NACnl,M043,@NACnl
@Molletje24,"En weer een scheids die het ""niet goed ziet"", anti NAC 🤮🤮 @KNVB doe er iets aan! Walgelijke organisatie met zulke slechte scheidsrechters en VARren. Schaam je dood @KNVB",2024-12-15 20:47:00+00:00,https://nitter.net/Molletje24/status/1868397566951317879#m,0,https://nitter.net/NACnl/status/1868396738513440794,@NACnl,M043,@NACnl
@Clarithn,"Voelde je aankomen, nu gewoon vasthouden, elk punt deze wedstrijd is goed mee genomen",2024-12-15 20:37:00+00:00,https://nitter.net/Clarithn/status/1868395087601991986#m,0,https://nitter.net/NACnl/status/1868394381901709787,@NACnl,M043,@NACnl
@mark_roovers,Jaja de @knvb krijgt het weer voor elkaar. De grootste clown sturen we naar Breda DRAMA!!!,2024-12-15 20:21:00+00:00,https://nitter.net/mark_roovers/status/1868391002006012098#m,0,https://nitter.net/NACnl/status/1868390661944443384,@NACnl,M043,@NACnl
@x_drogba,😂😂,2024-12-15 20:20:00+00:00,https://nitter.net/x_drogba/status/1868390820287803505#m,0,https://nitter.net/NACnl/status/1868390661944443384,@NACnl,M043,@NACnl
@Binkiej,Sowiezo.. puur en alleen oog voor de Jan (uhh man),2024-12-15 20:09:00+00:00,https://nitter.net/Binkiej/status/1868387879183130794#m,0,https://nitter.net/NACnl/status/1868387357180723679,@NACnl,M043,@NACnl
@luc_nelemans,Gewoon geel toch?,2024-12-15 20:07:00+00:00,https://nitter.net/luc_nelemans/status/1868387541667463361#m,0,https://nitter.net/NACnl/status/1868387357180723679,@NACnl,M043,@NACnl
@whitebug71,Smerige overtreding. Was geel waard.,2024-12-15 20:07:00+00:00,https://nitter.net/whitebug71/status/1868387512118620293#m,0,https://nitter.net/NACnl/status/1868387357180723679,@NACnl,M043,@NACnl
@LHuijer,"Bewust proberen iemand te blesseren is geel heh
Kabouter had nooit koppend de bal kunnen bereiken",2024-12-15 20:28:00+00:00,https://nitter.net/LHuijer/status/1868392689227772369#m,0,https://nitter.net/NACnl/status/1868387357180723679,@NACnl,M043,@NACnl
@Pierre7111952,Tuurlijk de grote clubs hebben akkoord met de scheidsen!!!,2024-12-15 20:37:00+00:00,https://nitter.net/Pierre7111952/status/1868395007763214609#m,0,https://nitter.net/NACnl/status/1868387357180723679,@NACnl,M043,@NACnl
@x_drogba,Boy Kemper is world class,2024-12-15 19:14:00+00:00,https://nitter.net/x_drogba/status/1868373999027409377#m,0,https://nitter.net/NACnl/status/1868373445899178473,@NACnl,M043,@NACnl
@Coenemann,En waar zijn de spandoeken?,2024-12-15 18:59:00+00:00,https://nitter.net/Coenemann/status/1868370353849872852#m,0,https://nitter.net/NACnl/status/1868369096921743564,@NACnl,M043,@NACnl
