author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@ggerardger,2-0,2025-03-29 21:41:00+00:00,https://nitter.net/ggerardger/status/1906099361857327210#m,0,https://nitter.net/PECZwolle/status/1906096453191139832,@PECZwolle,M074,@PECZwolle
@yasinoztur19614,Penalty will be missed,2025-03-29 21:31:00+00:00,https://nitter.net/yasinoztur19614/status/1906096793047150984#m,0,https://nitter.net/PECZwolle/status/1906096453191139832,@PECZwolle,M074,@PECZwolle
@yasinoztur19614,FOOTLESS IDIOTS 😂😂😂😂😂,2025-03-29 21:28:00+00:00,https://nitter.net/yasinoztur19614/status/1906096128904552593#m,0,https://nitter.net/PECZwolle/status/1906093858418508164,@PECZwolle,M074,@PECZwolle
@yasinoztur19614,RELEGATION IS COMING 😂😂😂😂😂,2025-03-29 21:27:00+00:00,https://nitter.net/yasinoztur19614/status/1906095794257527268#m,0,https://nitter.net/PECZwolle/status/1906093858418508164,@PECZwolle,M074,@PECZwolle
@yasinoztur19614,İt seems that fucking losers and match fixers fixed the game to the 0-0 score,2025-03-29 21:26:00+00:00,https://nitter.net/yasinoztur19614/status/1906095584802480429#m,0,https://nitter.net/PECZwolle/status/1906093858418508164,@PECZwolle,M074,@PECZwolle
@yasinoztur19614,How you can not win againts the relegated team 😂😂😂😂,2025-03-29 21:21:00+00:00,https://nitter.net/yasinoztur19614/status/1906094383725736174#m,0,https://nitter.net/PECZwolle/status/1906093858418508164,@PECZwolle,M074,@PECZwolle
@yasinoztur19614,"İf you can not win the game , you know what ia going to happen😂😂😂😂",2025-03-29 21:18:00+00:00,https://nitter.net/yasinoztur19614/status/1906093697328161046#m,0,https://nitter.net/PECZwolle/status/1906093555623358755,@PECZwolle,M074,@PECZwolle
@BasJ91,Wat een slappe bende.,2025-03-29 20:54:00+00:00,https://nitter.net/BasJ91/status/1906087524948382104#m,0,https://nitter.net/PECZwolle/status/1906085640216691025,@PECZwolle,M074,@PECZwolle
@christiaanzwll,"Pfff
Allemaal net niet ballen. 2e helft tandje erbij!",2025-03-29 20:48:00+00:00,https://nitter.net/christiaanzwll/status/1906085999974793635#m,0,https://nitter.net/PECZwolle/status/1906085640216691025,@PECZwolle,M074,@PECZwolle
@IngridJ35884249,"Als we er in willen blijven kan Jansen beter in de rust van Pec RKC ontslagen worden, het is weer bar slecht, waar traint die gast op?",2025-03-29 20:40:00+00:00,https://nitter.net/IngridJ35884249/status/1906084090396496366#m,0,https://nitter.net/PECZwolle/status/1906069476262469657,@PECZwolle,M074,@PECZwolle
@EslandMartin,Het is weer drama.,2025-03-29 20:39:00+00:00,https://nitter.net/EslandMartin/status/1906083916576104856#m,0,https://nitter.net/PECZwolle/status/1906067107529248919,@PECZwolle,M074,@PECZwolle
@IngridJ35884249,"Weer geen Fitchinger, terwijl hij samen met El Azzouzi de enige Pec speler is, die weet wat strijd leveren is.",2025-03-29 19:42:00+00:00,https://nitter.net/IngridJ35884249/status/1906069558517289263#m,0,https://nitter.net/PECZwolle/status/1906054727328006597,@PECZwolle,M074,@PECZwolle
@PECZwolle,,2025-03-29 18:00:00+00:00,https://nitter.net/PECZwolle/status/1906043751744614593#m,0,https://nitter.net/PECZwolle/status/1906043739144876210,@PECZwolle,M074,@PECZwolle
@Strijkgeit,Boys graag 3 punten houden in Zwolle 🍀🍀🍀🍀,2025-03-29 17:43:00+00:00,https://nitter.net/Strijkgeit/status/1906039475102171261#m,0,https://nitter.net/PECZwolle/status/1906038134573293604,@PECZwolle,M074,@PECZwolle
@PECZwolle,,2025-03-29 16:51:00+00:00,https://nitter.net/PECZwolle/status/1906026414211522865#m,0,https://nitter.net/PECZwolle/status/1906026397631431130,@PECZwolle,M074,@PECZwolle
