author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@NawangSety62183,"""I miss the defensive lineup of Salah - Bruns - Hilgers - Van Rooij.""",2025-02-09 19:44:00+00:00,https://nitter.net/NawangSety62183/status/1888675311094755396#m,0,https://nitter.net/fctwente/status/1888669370110423140,@fctwente,M064,@fctwente
@RDVRontour,"Dan niet alleen achteruit lopen met alleen maar verdedigers, dat is niet onze manier van voetballen.",2025-02-09 19:28:00+00:00,https://nitter.net/RDVRontour/status/1888671395120582776#m,2,https://nitter.net/fctwente/status/1888668337867260214,@fctwente,M064,@fctwente
@RaymondW821,"Gewoon een kut beslissing van een kut trainer om al je aanspeelpunten te gaan wisselen en met 6 centrale verdedigers te gaan spelen, je kunt niet achteruit leunen dat weet je inmiddels wel toch al vaker die deksel op de neus gehad",2025-02-09 19:56:00+00:00,https://nitter.net/RaymondW821/status/1888678465357918543#m,0,https://nitter.net/fctwente/status/1888668337867260214,@fctwente,M064,@fctwente
@HaraldKreijns,Rot op met je we hadden; je wisselt weer met poep in de broek Joseph,2025-02-09 23:00:00+00:00,https://nitter.net/HaraldKreijns/status/1888724596163051776#m,0,https://nitter.net/fctwente/status/1888668337867260214,@fctwente,M064,@fctwente
@bastenvergert,Misschien had je je dan aan onze manier van voetballen vast moeten houden en niet weer vier keer verdedigend wisselen,2025-02-09 19:22:00+00:00,https://nitter.net/bastenvergert/status/1888669749917147352#m,0,https://nitter.net/fctwente/status/1888668337867260214,@fctwente,M064,@fctwente
@tinustegengas,Beetje slimmer moeten wisselen.. Je roept het nu over jezelf af. Niet de eerste keer trouwens. Magere voorsprong proberen te verdedigen door het team door elkaar te gooien en te eindigen in een 6-4-0 systeem..,2025-02-10 10:55:00+00:00,https://nitter.net/tinustegengas/status/1888904627380171162#m,0,https://nitter.net/fctwente/status/1888668337867260214,@fctwente,M064,@fctwente
@twentefanrsd,Idd geen rode kaart. Maar stop aub alleen maar met centrale verdedigers te gaan spelen bij een voorsprong. Dit is zeker al de 6e keer dat dit gewoon niet werkt. Er was niks aan de hand daarvoor.,2025-02-09 18:36:00+00:00,https://nitter.net/twentefanrsd/status/1888658195607945288#m,1,https://nitter.net/fctwente/status/1888657006359429413,@fctwente,M064,@fctwente
@JAN_FOLKERS1803,Beroep aantekenen  dan toch zeker!,2025-02-09 18:57:00+00:00,https://nitter.net/JAN_FOLKERS1803/status/1888663424227492092#m,1,https://nitter.net/fctwente/status/1888657006359429413,@fctwente,M064,@fctwente
@CSuperfrysk,Tukkers weten alles beter nét Duitsers.,2025-02-09 22:11:00+00:00,https://nitter.net/CSuperfrysk/status/1888712231527010605#m,0,https://nitter.net/fctwente/status/1888657006359429413,@fctwente,M064,@fctwente
@Roy___R32,@KNVB,2025-02-09 19:20:00+00:00,https://nitter.net/Roy___R32/status/1888669336157528064#m,0,https://nitter.net/fctwente/status/1888657006359429413,@fctwente,M064,@fctwente
@melanieduits,"Zuur, jammer..",2025-02-09 19:59:00+00:00,https://nitter.net/melanieduits/status/1888679028682616869#m,0,https://nitter.net/fctwente/status/1888645461541585242,@fctwente,M064,@fctwente
@maestorovic,"Gestreden voor elke meter, jammer dat de overwinning net niet over de streep is getrokken. Maar als je 6 minuten blessuretijd voor niets om de oren krijgt weet je dat ze net zolang doorspelen tot puntverlies.",2025-02-09 17:47:00+00:00,https://nitter.net/maestorovic/status/1888645989650563290#m,1,https://nitter.net/fctwente/status/1888645461541585242,@fctwente,M064,@fctwente
