author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@Lukas__1906,🖤🤍💚🤝🖤🤍,2025-03-30 18:01:00+00:00,https://nitter.net/Lukas__1906/status/1906406501805138159#m,0,https://nitter.net/HeraclesAlmelo/status/1906385498488115265,@HeraclesAlmelo,M076,@HeraclesAlmelo
@HeraclesAlmelo,"🖤🤍

#WijZijnHeracles",2025-03-30 16:16:00+00:00,https://nitter.net/HeraclesAlmelo/status/1906379898865750224#m,0,https://nitter.net/HeraclesAlmelo/status/1906379759266697262,@HeraclesAlmelo,M076,@HeraclesAlmelo
@IKBVoorzitter,"Anders dan Rob de Wijk, roep ik al jaren (sinds het schoolvoetbal waarin ik hem mocht coachen) dat hij bij Heracles ging spelen.",2025-03-30 17:05:00+00:00,https://nitter.net/IKBVoorzitter/status/1906392445413183682#m,0,https://nitter.net/HeraclesAlmelo/status/1906379759266697262,@HeraclesAlmelo,M076,@HeraclesAlmelo
@HeraclesAlmelo,"🖤🤍

#WijZijnHeracles",2025-03-30 16:12:00+00:00,https://nitter.net/HeraclesAlmelo/status/1906378947098476997#m,0,https://nitter.net/HeraclesAlmelo/status/1906378700620513340,@HeraclesAlmelo,M076,@HeraclesAlmelo
@Mauritshof28,Geweldig!!,2025-03-30 16:55:00+00:00,https://nitter.net/Mauritshof28/status/1906389861558312963#m,0,https://nitter.net/HeraclesAlmelo/status/1906378700620513340,@HeraclesAlmelo,M076,@HeraclesAlmelo
@HAFCFANATICS,EAST = BLACK & WHITE,2025-03-30 15:48:00+00:00,https://nitter.net/HAFCFANATICS/status/1906373085579636853#m,0,https://nitter.net/HeraclesAlmelo/status/1906353652693966876,@HeraclesAlmelo,M076,@HeraclesAlmelo
@markeugelink,Lets go 🖤🤍,2025-03-30 15:47:00+00:00,https://nitter.net/markeugelink/status/1906372707660218824#m,0,https://nitter.net/HeraclesAlmelo/status/1906353652693966876,@HeraclesAlmelo,M076,@HeraclesAlmelo
@MaikHuzink,🖤🤍,2025-03-30 12:57:00+00:00,https://nitter.net/MaikHuzink/status/1906330001361838242#m,0,https://nitter.net/HeraclesAlmelo/status/1906329768380813403,@HeraclesAlmelo,M076,@HeraclesAlmelo
@Kr_Mees,,2025-03-30 13:05:00+00:00,https://nitter.net/Kr_Mees/status/1906331840585097255#m,0,https://nitter.net/HeraclesAlmelo/status/1906329768380813403,@HeraclesAlmelo,M076,@HeraclesAlmelo
