author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@Rusedski,"Parrot is nog geen Pavlidis
Maikuma is nog geen Sugawara
Mijnans is nog geen de Wit
Hopelijk worden ze wel beter / effectiever voor als straks de echte tegenstanders komen.",2024-08-30 21:48:00+00:00,https://nitter.net/Rusedski/status/1829637430577659971#m,0,https://nitter.net/AZAlkmaar/status/1829633251117306165,@AZAlkmaar,M009,@AZAlkmaar
@GusMarAZ,"Gran partido!!
Jugaron muy bien",2024-08-30 20:01:00+00:00,https://nitter.net/GusMarAZ/status/1829610387278610916#m,0,https://nitter.net/AZAlkmaar/status/1829609341609185763,@AZAlkmaar,M009,@AZAlkmaar
@riq1987,Vergeet geen aangifte te doen tegen die dwaas.,2024-08-30 20:11:00+00:00,https://nitter.net/riq1987/status/1829612809715384539#m,1,https://nitter.net/AZAlkmaar/status/1829609341609185763,@AZAlkmaar,M009,@AZAlkmaar
@Florian77749763,Perez vindt dat het juichen van Goes bij de rode kaart van Kramer onsportief is....,2024-08-30 20:33:00+00:00,https://nitter.net/Florian77749763/status/1829618395668525258#m,3,https://nitter.net/AZAlkmaar/status/1829609341609185763,@AZAlkmaar,M009,@AZAlkmaar
@TitiaLont1,Hoppatee!,2024-08-30 19:50:00+00:00,https://nitter.net/TitiaLont1/status/1829607533025341552#m,2,https://nitter.net/AZAlkmaar/status/1829607168666189966,@AZAlkmaar,M009,@AZAlkmaar
@Leon61119580491,Mooi die passie,2024-08-30 20:22:00+00:00,https://nitter.net/Leon61119580491/status/1829615788057108695#m,0,https://nitter.net/AZAlkmaar/status/1829607168666189966,@AZAlkmaar,M009,@AZAlkmaar
@TrickyTorre,Wat een imbeciel,2024-08-30 19:33:00+00:00,https://nitter.net/TrickyTorre/status/1829603387417248120#m,0,https://nitter.net/AZAlkmaar/status/1829603041634562345,@AZAlkmaar,M009,@AZAlkmaar
@ddarko84,"Komt echt aandacht tekort, wat een zielig mannetje.",2024-08-30 19:38:00+00:00,https://nitter.net/ddarko84/status/1829604585763455376#m,0,https://nitter.net/AZAlkmaar/status/1829603041634562345,@AZAlkmaar,M009,@AZAlkmaar
@Jp51Nieuws,Ach hij heeft het zo moeilijk thuis,2024-08-30 19:39:00+00:00,https://nitter.net/Jp51Nieuws/status/1829604966249742744#m,0,https://nitter.net/AZAlkmaar/status/1829603041634562345,@AZAlkmaar,M009,@AZAlkmaar
@godots1982,What’s the Dutch for shithouse?,2024-08-30 19:34:00+00:00,https://nitter.net/godots1982/status/1829603720633667872#m,5,https://nitter.net/AZAlkmaar/status/1829603041634562345,@AZAlkmaar,M009,@AZAlkmaar
@OryatBalanceBox,"Eerste overtreding was al 100% rode kaart. VAR gaf niet thuis, onbegrijpelijk. Dat Kramer met zulke teksten naderhand en ook regelmatig in tv shows nog uberhaupt aandacht krijgt, is mij een raadsel.",2024-08-31 00:16:00+00:00,https://nitter.net/OryatBalanceBox/status/1829674595823304720#m,0,https://nitter.net/AZAlkmaar/status/1829603041634562345,@AZAlkmaar,M009,@AZAlkmaar
@VurigeVlaar,‘Net’,2024-08-30 19:25:00+00:00,https://nitter.net/VurigeVlaar/status/1829601328148173111#m,0,https://nitter.net/AZAlkmaar/status/1829600432647520509,@AZAlkmaar,M009,@AZAlkmaar
