author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@Zero76_Jansen,Uit🪙end! #NACpraat,2024-10-05 20:07:00+00:00,https://nitter.net/Zero76_Jansen/status/1842657860041191443#m,0,https://nitter.net/NACnl/status/1842647409718939744,@NACnl,M016,@NACnl
@Balsado,Uitmuntend 😂👌🏼,2024-10-05 19:42:00+00:00,https://nitter.net/Balsado/status/1842651665469472930#m,0,https://nitter.net/NACnl/status/1842647409718939744,@NACnl,M016,@NACnl
@bierdrinkutroep,"“Fernandes, die na een dergelijke actie probeert de bal terug te veroveren, krijgt van de scheidsrechter direct rood.” 

Een gele-zwarte bril is prima. Maar ik zou hem de volgende keer wel opzetten. Donkerrood natuurlijk 😂",2024-10-05 19:36:00+00:00,https://nitter.net/bierdrinkutroep/status/1842650086624407901#m,2,https://nitter.net/NACnl/status/1842647409718939744,@NACnl,M016,@NACnl
@melanieduits,Toe maar.,2024-10-05 19:18:00+00:00,https://nitter.net/melanieduits/status/1842645594239799694#m,0,https://nitter.net/NACnl/status/1842640474361729199,@NACnl,M016,@NACnl
@x_drogba,Comeonnnnn,2024-10-05 19:03:00+00:00,https://nitter.net/x_drogba/status/1842641713598267568#m,0,https://nitter.net/NACnl/status/1842640474361729199,@NACnl,M016,@NACnl
@duchzWuWuA,Jebać sędziego.Brawo @NACnl,2024-10-05 19:08:00+00:00,https://nitter.net/duchzWuWuA/status/1842643076445311259#m,0,https://nitter.net/NACnl/status/1842640474361729199,@NACnl,M016,@NACnl
@huseyin07gs,Ulan size oynadım dayanın !!!,2024-10-05 18:57:00+00:00,https://nitter.net/huseyin07gs/status/1842640211240530077#m,0,https://nitter.net/NACnl/status/1842639959771029858,@NACnl,M016,@NACnl
@K_076_,Knvb maffia,2024-10-05 18:36:00+00:00,https://nitter.net/K_076_/status/1842635064619794803#m,0,https://nitter.net/NACnl/status/1842635017689702739,@NACnl,M016,@NACnl
@Peet137,We krijgen dus geen column  van @sjoerdmossou over dat muntje,2024-10-05 18:38:00+00:00,https://nitter.net/Peet137/status/1842635455893753951#m,0,https://nitter.net/NACnl/status/1842635017689702739,@NACnl,M016,@NACnl
@x_drogba,Why?,2024-10-05 18:25:00+00:00,https://nitter.net/x_drogba/status/1842632104904896541#m,0,https://nitter.net/NACnl/status/1842631792102109433,@NACnl,M016,@NACnl
