author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@mart_de22846,,2025-03-17 06:38:00+00:00,https://nitter.net/mart_de22846/status/1901523501447524384#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@FRickz1908,Wat een speler wauw,2025-03-17 07:29:00+00:00,https://nitter.net/FRickz1908/status/1901536303625207900#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@daluznixon,,2025-03-16 23:10:00+00:00,https://nitter.net/daluznixon/status/1901410889934533003#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@VeronicaSmit12,Geweldig,2025-03-17 00:40:00+00:00,https://nitter.net/VeronicaSmit12/status/1901433509627015458#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@DaivinOfficial,🔥,2025-03-17 08:12:00+00:00,https://nitter.net/DaivinOfficial/status/1901547228017168414#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@BrunoAndreoli10,"Esse merece tudo e mais um pouco. Pia humilde, querido por todos e joga MUITA bola!!!!! Torço muito por ele!",2025-03-17 11:29:00+00:00,https://nitter.net/BrunoAndreoli10/status/1901596808645685464#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@LuisKokot,@mixelcomch pra alegrar a semana vendo os gols do menino Paixão,2025-03-17 12:23:00+00:00,https://nitter.net/LuisKokot/status/1901610320977613066#m,1,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@paulorsantos64,"Que alegria ver a evolução desse piá do Coxa, vai fundo garoto!",2025-03-18 03:38:00+00:00,https://nitter.net/paulorsantos64/status/1901840655011152067#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@liperp89,🇳🇬🇳🇬🇳🇬🇳🇬,2025-03-17 12:32:00+00:00,https://nitter.net/liperp89/status/1901612522546905344#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@MarceloBraM,he's even better when he wears green and white!! 🇳🇬 @IgorPaixao98,2025-03-17 13:25:00+00:00,https://nitter.net/MarceloBraM/status/1901625888690610546#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@Gianderson422,Craque da pelota,2025-03-17 14:11:00+00:00,https://nitter.net/Gianderson422/status/1901637603645861923#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@SportsBiz2025,Overvalued so please sell him to some EPL team that likes to overpay. 25million+ EUR for him would be a great return. Ueda has been struggling since almost not getting any good crosses from Paixao. Play Sauer there next season and Ueda will score 25+ goals in the Eredivisie.,2025-03-17 15:28:00+00:00,https://nitter.net/SportsBiz2025/status/1901656856113643528#m,1,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@RonAnzanello,Joga demais!,2025-03-17 23:28:00+00:00,https://nitter.net/RonAnzanello/status/1901777749015937142#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@FC_Coritiba,saudades,2025-03-18 12:45:00+00:00,https://nitter.net/FC_Coritiba/status/1901978325511282774#m,0,https://nitter.net/Feyenoord/status/1901409833989100021,@Feyenoord,M070,@Feyenoord
@JoorenLars,Waar is de ueda appreciation post?🙃,2025-03-16 17:25:00+00:00,https://nitter.net/JoorenLars/status/1901323844939362431#m,0,https://nitter.net/Feyenoord/status/1901319201161167217,@Feyenoord,M070,@Feyenoord
@sceavian1908,Tukkers nu,2025-03-16 17:06:00+00:00,https://nitter.net/sceavian1908/status/1901319120009699785#m,0,https://nitter.net/Feyenoord/status/1901318893357941234,@Feyenoord,M070,@Feyenoord
@davegeensen,Wat een topplaat 🤩,2025-03-16 17:06:00+00:00,https://nitter.net/davegeensen/status/1901319253027909679#m,0,https://nitter.net/Feyenoord/status/1901318893357941234,@Feyenoord,M070,@Feyenoord
@DePruim,Een en al souplesse die Igor.,2025-03-16 22:08:00+00:00,https://nitter.net/DePruim/status/1901395099612766274#m,0,https://nitter.net/Feyenoord/status/1901318893357941234,@Feyenoord,M070,@Feyenoord
@bspiervanzwicht,Gelukkig is hij hierbij niet weer geblesseerd geraakt.,2025-03-16 17:13:00+00:00,https://nitter.net/bspiervanzwicht/status/1901320979235676560#m,0,https://nitter.net/Feyenoord/status/1901318893357941234,@Feyenoord,M070,@Feyenoord
@winning_bet08,"Free game posted on telegram, link in my bio",2025-03-16 16:45:00+00:00,https://nitter.net/winning_bet08/status/1901313765531963550#m,0,https://nitter.net/Feyenoord/status/1901313216308744314,@Feyenoord,M070,@Feyenoord
@homeofwinners1,Free game telegram link in bio,2025-03-16 16:45:00+00:00,https://nitter.net/homeofwinners1/status/1901313766572150962#m,0,https://nitter.net/Feyenoord/status/1901313216308744314,@Feyenoord,M070,@Feyenoord
@homeofwinners1,Free game telegram link in bio,2025-03-16 16:27:00+00:00,https://nitter.net/homeofwinners1/status/1901309241136156923#m,0,https://nitter.net/Feyenoord/status/1901308954816266733,@Feyenoord,M070,@Feyenoord
@jolanda0704,❤️❤️,2025-03-16 17:00:00+00:00,https://nitter.net/jolanda0704/status/1901317727396184148#m,0,https://nitter.net/Feyenoord/status/1901308954816266733,@Feyenoord,M070,@Feyenoord
@inez622,👏🏻👏🏻👏🏻👏🏻👏🏻👍,2025-03-16 20:42:00+00:00,https://nitter.net/inez622/status/1901373430571597917#m,0,https://nitter.net/Feyenoord/status/1901308954816266733,@Feyenoord,M070,@Feyenoord
@Onlinedancers,Geweldige prestatie! Enorm genoten!! 💪🏻,2025-03-16 21:16:00+00:00,https://nitter.net/Onlinedancers/status/1901381992031408546#m,0,https://nitter.net/Feyenoord/status/1901308954816266733,@Feyenoord,M070,@Feyenoord
@eindhovenfine,Dik verdiende overwinning,2025-03-16 21:22:00+00:00,https://nitter.net/eindhovenfine/status/1901383677671579989#m,0,https://nitter.net/Feyenoord/status/1901308954816266733,@Feyenoord,M070,@Feyenoord
@Whu_Justin,@ConnorWHU_ this read kid is class,2025-03-16 16:39:00+00:00,https://nitter.net/Whu_Justin/status/1901312269025243359#m,1,https://nitter.net/Feyenoord/status/1901308255491494069,@Feyenoord,M070,@Feyenoord
@Peter1035421,💪🏼❤️🤍🖤,2025-03-16 18:32:00+00:00,https://nitter.net/Peter1035421/status/1901340829186421013#m,0,https://nitter.net/Feyenoord/status/1901308255491494069,@Feyenoord,M070,@Feyenoord
