author,reply,timestamp,reply_url,comments,tweet_url,in_reply_to_user,match_id,team_handle
@MrNath_B,"¡Gracias por todo, Chucky! 🥹❤️",2024-12-22 22:10:00+00:00,https://nitter.net/MrNath_B/status/1870955166544867346#m,0,https://nitter.net/PSV/status/1870951465361002893,@PSV,M046,@PSV
@vennerode,"He will be missed.

Hope he can add an additional glorious chapter to his career with his new club.",2024-12-23 15:30:00+00:00,https://nitter.net/vennerode/status/1871216694737461384#m,0,https://nitter.net/PSV/status/1870951465361002893,@PSV,M046,@PSV
@paquitolobato,Ojalá todos los equipos tratarán a los mexicanos con el @PSV @PSVespanol @psveindhoven,2024-12-23 00:10:00+00:00,https://nitter.net/paquitolobato/status/1870985230439588086#m,0,https://nitter.net/PSV/status/1870951465361002893,@PSV,M046,@PSV
@Flash38704309,Fijne kerstdagen!,2024-12-22 21:26:00+00:00,https://nitter.net/Flash38704309/status/1870944070782112209#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@SeppSpeelt21,Zonder Peter geen familie,2024-12-22 21:14:00+00:00,https://nitter.net/SeppSpeelt21/status/1870941115710578879#m,2,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@2021Psv,"Luukinho zag het weer goed. Die riep al vanaf dag 1 dat Ledezma veel potentie heeft. En nu nog op een andere positie ook. 

Maar dan hoor je mensen uiteraard niet. Marcus Younis is de volgende.",2024-12-22 21:30:00+00:00,https://nitter.net/2021Psv/status/1870944990266089743#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@MarHeij73,En wie organiseerde dit? Luuk!! Onze grote leider!,2024-12-22 21:49:00+00:00,https://nitter.net/MarHeij73/status/1870949725886648614#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@MARKANDALMATIN1,,2024-12-22 22:52:00+00:00,https://nitter.net/MARKANDALMATIN1/status/1870965649327169710#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@JoseLui42345391,Te quiero mucho Chucky 😍,2024-12-22 23:27:00+00:00,https://nitter.net/JoseLui42345391/status/1870974441032687915#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@hugging_hippie,❤️❤️❤️,2024-12-23 08:57:00+00:00,https://nitter.net/hugging_hippie/status/1871117924133675429#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@Heraznl,Ik neem aan dat Peter Bosz deze foto heeft genomen. Zie geen ander excuus om er niet op te staan.,2024-12-23 09:28:00+00:00,https://nitter.net/Heraznl/status/1871125644698103936#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@yousefinhoo999,Verkoop karsdorp @johanbakayoko_  beetje lachen a zemmel,2024-12-23 12:16:00+00:00,https://nitter.net/yousefinhoo999/status/1871167892957589578#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@DDog43NL,,2024-12-22 21:22:00+00:00,https://nitter.net/DDog43NL/status/1870943092498743354#m,0,https://nitter.net/PSV/status/1870940877654298633,@PSV,M046,@PSV
@MineMice,"Thank you for everything, Chucky @HirvingLozano70 !! Good luck in the USA and felix navidad!!❤️❤️❤️❤️",2024-12-22 20:41:00+00:00,https://nitter.net/MineMice/status/1870932688070386026#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@jaisago,"He came, he saw and he won...",2024-12-22 19:16:00+00:00,https://nitter.net/jaisago/status/1870911413268648348#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@Rob_hero,💞💞❤️🤍❤️,2024-12-22 19:52:00+00:00,https://nitter.net/Rob_hero/status/1870920365851255183#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@Zjoszelf,Muchas gracias @HirvingLozano70! Amigo par siempre 👏🏻,2024-12-22 21:47:00+00:00,https://nitter.net/Zjoszelf/status/1870949222046183665#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@xlotmeister,👏 ♥️ 👏,2024-12-22 18:58:00+00:00,https://nitter.net/xlotmeister/status/1870906675647205568#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@FixedJorge,,2024-12-22 19:12:00+00:00,https://nitter.net/FixedJorge/status/1870910358640341235#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@dejiplus,#PSVFEY 22/12/24: Ruud Van Nistelrooy EX #PSV vs Arne Slot EX #Feyenoord. #LIVLEI:#ArneSlot  Present  #LFC vs #RuudVanNistlerooy current  #LCFC 26/12/24 SAME Week. DUTCH 🇳🇱 coaches with teams with SAME initials. #STATSTATe. CREDIT First Bank 🇳🇬account  3071331839with£€$.,2024-12-22 19:53:00+00:00,https://nitter.net/dejiplus/status/1870920509300555933#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@FauzanA78600,@psv..kami sebagai penggemar club psv. ingin melihat pemain asal Mexico untuk psv kembali.setelah Lozano pergi dan kami berharap pada dewan club psv untuk mendatangkan center back Chivas Guadalajara yaitu @ChiqueteOrozco sebagai pengganti @OlivierBoscagli pada bulan Januari ini,2024-12-22 20:53:00+00:00,https://nitter.net/FauzanA78600/status/1870935645868401001#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@SilenciosoP,Eeeeeeeeh Chuky Lozano eeeeeeeeh Chuky Lozano 🇲🇽🇳🇱 🙏🏻🌲,2024-12-23 00:58:00+00:00,https://nitter.net/SilenciosoP/status/1870997493950931353#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@VisWilbert,Good luck👋,2024-12-22 21:43:00+00:00,https://nitter.net/VisWilbert/status/1870948355183960419#m,0,https://nitter.net/PSV/status/1870903741995507843,@PSV,M046,@PSV
@Rob_hero,,2024-12-22 19:52:00+00:00,https://nitter.net/Rob_hero/status/1870920411107741844#m,0,https://nitter.net/PSV/status/1870898039004750260,@PSV,M046,@PSV
@lucanl2,😔😔😔🥲 i will mis you,2024-12-22 18:46:00+00:00,https://nitter.net/lucanl2/status/1870903646126535052#m,0,https://nitter.net/PSV/status/1870898039004750260,@PSV,M046,@PSV
@TvW3176,We zullen je missen 🙏,2024-12-22 19:37:00+00:00,https://nitter.net/TvW3176/status/1870916623630033340#m,0,https://nitter.net/PSV/status/1870898039004750260,@PSV,M046,@PSV
